x,y
-121.90625,-9.2734779789586384949595843706904754e-56
-121.890625,-9.4207118122395937858879932099619509e-56
-121.875,-9.5702834131837317641624500401909207e-56
-121.859375,-9.7222299031862596521976215310400533e-56
-121.84375,-9.8765889931330387069538389740090436e-56
-121.828125,-1.0033398992762392255232890106798945e-55
-121.8125,-1.0192698820175600801309289180215991e-55
-121.796875,-1.0354528011498445869587454647585984e-55
-121.78125,-1.0518926730696201759049009368012506e-55
-121.765625,-1.0685935779544512496268597271752763e-55
-121.75,-1.0855596607758629989198876796008034e-55
-121.734375,-1.1027951323283528714373823440665799e-55
-121.71875,-1.1203042702747452225425084678023833e-55
-121.703125,-1.1380914202081487360775056268861141e-55
-121.6875,-1.1561609967307803263146475538165136e-55
-121.671875,-1.1745174845499234213355755682127341e-55
-121.65625,-1.193165439591292783614287838331833e-55
-121.640625,-1.2121094901300823467106630110630476e-55
-121.625,-1.2313543379399769387900495519468009e-55
-121.609375,-1.2509047594604132252612438277715872e-55
-121.59375,-1.270765606982379735278528970641344e-55
-121.578125,-1.2909418098530504413093823023827299e-55
-121.5625,-1.3114383756995510385719018124504172e-55
-121.546875,-1.3322603916721618230570472132099551e-55
-121.53125,-1.3534130257072658942509976837320164e-55
-121.515625,-1.3749015278103563127616130808809704e-55
-121.5,-1.3967312313594208250485200001153276e-55
-121.484375,-1.4189075544290278285964585795995435e-55
-121.46875,-1.4414360011354423924136160432782167e-55
-121.453125,-1.4643221630031063709581125503696615e-55
-121.4375,-1.4875717203528219557942634842403955e-55
-121.421875,-1.5111904437119833997740075359371537e-55
-121.40625,-1.5351841952472071246671952379484958e-55
-121.390625,-1.5595589302197159862877899863891357e-55
-121.375,-1.5843206984638391226635717563512847e-55
-121.359375,-1.6094756458889945520787415516171457e-55
-121.34375,-1.6350300160055275203083001521242404e-55
-121.328125,-1.6609901514747835215092795669251525e-55
-121.3125,-1.6873624956838009365089251478065142e-55
-121.296875,-1.7141535943450143471292355414388727e-55
-121.28125,-1.7413700971213657972301027799541634e-55
-121.265625,-1.7690187592772275818830308737430932e-55
-121.25,-1.7971064433555465570719457038151616e-55
-121.234375,-1.8256401208816264751497512893782154e-55
-121.21875,-1.854626874093971467577155006147063e-55
-121.203125,-1.8840738977026205178777044757238152e-55
-121.1875,-1.9139885006754095959298976419524777e-55
-121.171875,-1.9443781080526050613801246123237376e-55
-121.15625,-1.9752502627903589908225100205349211e-55
-121.140625,-2.0066126276334442422042663662031421e-55
-121.125,-2.0384729870177343424565791023535932e-55
-121.109375,-2.0708392490029006724282209953349805e-55
-121.09375,-2.1037194472358069286476441014379679e-55
-121.078125,-2.1371217429450884661239962235113871e-55
-121.0625,-2.1710544269674118722127580266151782e-55
-121.046875,-2.2055259218059179904420004860280791e-55
-121.03125,-2.2405447837213596070757019830668166e-55
-121.015625,-2.2761197048564531340672866150460808e-55
-121,-2.3122595153939718719472547235719184e-55
-120.984375,-2.3489731857491168171432374362105435e-55
-120.96875,-2.3862698287967094923313523536926607e-55
-120.953125,-2.4241587021337599277797871541679718e-55
-120.9375,-2.4626492103779717084181239061811936e-55
-120.921875,-2.5017509075027549277322177993034217e-55
-120.90625,-2.5414734992093269577623273729206161e-55
-120.890625,-2.5818268453364901567247669737250711e-55
-120.875,-2.6228209623086849943735241781554535e-55
-120.859375,-2.6644660256229265824933324927972411e-55
-120.84375,-2.7067723723752422562318370730739045e-55
-120.828125,-2.7497505038272376637354969321383495e-55
-120.8125,-2.7934110880134287891896202160647597e-55
-120.796875,-2.8377649623899874603540552002154394e-55
-120.78125,-2.8828231365255581785485363987926919e-55
-120.765625,-2.9285967948348145593314676710901071e-55
-120.75,-2.9750972993554342884295802302099578e-55
-120.734375,-3.0223361925691822824512588335611694e-55
-120.71875,-3.0703252002678027002331236439184064e-55
-120.703125,-3.1190762344644315810500074829257956e-55
-120.6875,-3.1686013963512531931283539702105618e-55
-120.671875,-3.2189129793041346627518005687589138e-55
-120.65625,-3.2700234719349851235894630629050884e-55
-120.640625,-3.3219455611925974806117171031259681e-55
-120.625,-3.3746921355127429260306628594467397e-55
-120.609375,-3.4282762880183005791053494287516503e-55
-120.59375,-3.4827113197702170504251632950492711e-55
-120.578125,-3.5380107430701033575167902382088931e-55
-120.5625,-3.5941882848152894454481541439440518e-55
-120.546875,-3.6512578899071695967138816158287278e-55
-120.53125,-3.7092337247136852523189436495103063e-55
-120.515625,-3.768130180586805213919438279595688e-55
-120.5,-3.8279618774358768584735198473229964e-55
-120.484375,-3.888743667357735875495866126051988e-55
-120.46875,-3.950490638324476136144358463459011e-55
-120.453125,-4.0132181179297956265011837127127209e-55
-120.4375,-4.0769416771948489281013690469460477e-55
-120.421875,-4.1416771344345515106254030779768371e-55
-120.40625,-4.2074405591852961183821012853154019e-55
-120.390625,-4.2742482761950567874946267780294634e-55
-120.375,-4.3421168694768715283572564225791548e-55
-120.359375,-4.4110631864267104518039985366170525e-55
-120.34375,-4.4811043420067521114346236183197801e-55
-120.328125,-4.5522577229951070826533290797454174e-55
-120.3125,-4.6245409923030443052275388381013565e-55
-120.296875,-4.697972093360792484670809627773078e-55
-120.28125,-4.7725692545730058826612228441593768e-55
-120.265625,-4.8483509938450011322579382129734758e-55
-120.25,-4.9253361231808892941739901314023426e-55
-120.234375,-5.0035437533547452301714665091470072e-55
-120.21875,-5.0829932986559745132038873996855274e-55
-120.203125,-5.1637044817100565257483805272057544e-55
-120.1875,-5.2456973383758611224272573338986662e-55
-120.171875,-5.3289922227207552551677296955330926e-55
-120.15625,-5.4136098120747352835166127914136113e-55
-120.140625,-5.4995711121648403241158830336073995e-55
-120.125,-5.5868974623311219366331547967246885e-55
-120.109375,-5.6756105408254657035842759384869087e-55
-120.09375,-5.7657323701945808435178382736422124e-55
-120.078125,-5.857285322748494906067973721875124e-55
-120.0625,-5.950292126115911838618149532695266e-55
-120.046875,-6.0447758688878132930331393410100763e-55
-120.03125,-6.1407600063507049624711582316303514e-55
-120.015625,-6.2382683663109320081307446641302774e-55
-120,-6.3373251550115102594513470673176244e-55
-119.984375,-6.4379549631429428543946626647033139e-55
-119.96875,-6.5401827719495153346968500969828884e-55
-119.953125,-6.6440339594325859302018197564009582e-55
-119.9375,-6.7495343066524118624571174143382533e-55
-119.921875,-6.8567100041300769766643407323139051e-55
-119.90625,-6.9655876583511108789085981297991868e-55
-119.890625,-7.0761942983724150185259313908818008e-55
-119.875,-7.1885573825341368197817722401826316e-55
-119.859375,-7.3027048052781590391050431421679744e-55
-119.84375,-7.4186649040748980104304426945055089e-55
-119.828125,-7.5364664664601313483277303512271995e-55
-119.8125,-7.6561387371836030132279893730891551e-55
-119.796875,-7.7777114254711814119856999579285851e-55
-119.78125,-7.9012147124023744171427376739955972e-55
-119.765625,-8.02667925840503384659652436014242e-55
-119.75,-8.1541362108691110590412985340622784e-55
-119.734375,-8.283617211881354896783809610444261e-55
-119.71875,-8.4151544060828732536826135118071021e-55
-119.703125,-8.5487804486515100694902913755467973e-55
-119.6875,-8.6845285134110205603757151553423392e-55
-119.671875,-8.8224323010690589965748690634727585e-55
-119.65625,-8.9625260475860253397920826295340416e-55
-119.640625,-9.1048445326768495631016178801862118e-55
-119.625,-9.2494230884478255027615345620753416e-55
-119.609375,-9.3962976081706396427551731891094524e-55
-119.59375,-9.5455045551957743173584110308320821e-55
-119.578125,-9.6970809720074994430635240322491151e-55
-119.5625,-9.8510644894227020673780948429779757e-55
-119.546875,-1.0007493335935838757101753279848037e-54
-119.53125,-1.0166406347212332151545346319342108e-54
-119.515625,-1.0327842975732769885818259496793254e-54
-119.5,-1.0491843300590301554935266256077748e-54
-119.484375,-1.0658448037443667450395327147155929e-54
-119.46875,-1.0827698548628331466520017171287827e-54
-119.453125,-1.0999636853428229853817858376004081e-54
-119.4375,-1.1174305638510687400724607143762171e-54
-119.421875,-1.135174826852709316317544919532249e-54
-119.40625,-1.1532008796881969043667639730036325e-54
-119.390625,-1.1715131976673106358006037353116215e-54
-119.375,-1.1901163271805488029186505238086827e-54
-119.359375,-1.2090148868281757224425803591353877e-54
-119.34375,-1.2282135685672037113921737530116359e-54
-119.328125,-1.2477171388765950989424836496701279e-54
-119.3125,-1.2675304399409737248196836771573494e-54
-119.296875,-1.2876583908531399734671810943984894e-54
-119.28125,-1.3081059888356880649551809563603852e-54
-119.265625,-1.3288783104820290695770842880223886e-54
-119.25,-1.3499805130171279344543933295592621e-54
-119.234375,-1.3714178355782677084564249374543833e-54
-119.21875,-1.3931956005161591275493845127162123e-54
-119.203125,-1.4153192147167187775578572826699968e-54
-119.1875,-1.4377941709438441865068131177172331e-54
