x,y,m,f1
-612.125,-2.3439178790955354231512715522486505e-269,9,613.12337429703309604022265618848161
-612,-2.6565485217869294537443016719094525e-269,9,612.99837396659870897787332352381007
-611.875,-3.0108778148774292693182451946794601e-269,9,612.87337363602996745081408042022684
-611.75,-3.4124675378164772665332797245856155e-269,9,612.74837330532678949883396081300721
-611.625,-3.8676213042344499179334158905261726e-269,9,612.62337297448909309504353046943117
-611.5,-4.3834835086244796703955242629391665e-269,9,612.49837264351679614580706492125569
-611.375,-4.9681514706847521096667518113000517e-269,9,612.3733723124098164906746445971483
-611.25,-5.6308025376508914309130767732651978e-269,9,612.24837198116807190231416703712336
-611.125,-6.3818381397449532583379698230613181e-269,9,612.12337164979148008644327607083037
-611,-7.2330470599823100241761608920698624e-269,9,611.99837131827995868176120784135108
-610.875,-8.197790481187616077181058195887138e-269,9,611.87337098663342525988055355596938
-610.75,-9.2912117149105330845597754198232202e-269,9,611.74837065485179732525893884518505
-610.625,-1.0530473904366935674168176695053052e-268,9,611.6233703229349923151306196110485
-610.5,-1.1935029432643587988140973631185262e-268,9,611.49836999088292759943799424570023
-610.375,-1.3526925265086667143946080185771475e-268,9,611.37336965869552048076303210080414
-610.25,-1.5331149018859291632784999113473646e-268,9,611.24836932637268819425861808836952
-610.125,-1.7376021191954705665879685867414581e-268,9,611.12336899391434790757981329326153
-610,-1.969363970852531144497722067503635e-268,9,610.99836866132041672081503147750452
-609.875,-2.2320383758607220020027016530141521e-268,9,610.87336832859081166641713135628729
-609.75,-2.5297484841076392213743753704340749e-268,9,610.74836799572544970913442452538293
-609.625,-2.8671673973576199878401090295693561e-268,9,610.62336766272424774594159891949985
-609.5,-3.2495915228766589846684082417151088e-268,9,610.49836732958712260597055768088373
-609.375,-3.683023711132995282600410795556116e-268,9,610.37336699631399105044117331729306
-609.25,-4.1742674825999612443102589830627704e-268,9,610.24836666290476977259195702827351
-609.125,-4.7310338227562140175330228746678671e-268,9,610.12336632935937539761064307845851
-609,-5.3620622216648760536238214055740874e-268,9,609.99836599567772448256468809642538
-608.875,-6.0772578581142860126078998409358854e-268,9,609.87336566185973351633168517743749
-608.75,-6.8878470817289746791236984391955152e-268,9,609.7483653279053189195296926682045
-608.625,-7.80655363368827661288582419901837e-268,9,609.62336499381439704444747751159302
-608.5,-8.8477983722304343840978572507177742e-268,9,609.49836465958688417497467302902061
-608.375,-1.0027925638082315333726188213297372e-267,9,609.37336432522269652653185101806606
-608.25,-1.1365459813130725196098350731214076e-267,9,609.24836399072175024600050804262828
-608.125,-1.288139609960508791157580820238188e-267,9,609.1233636560839614116529657927658
-608,-1.4599530084212865364495341838059669e-267,9,608.99836332130924603308218539114729
-607.875,-1.6546831260490782221823843461083976e-267,9,608.8733629863975200511314955228424
-607.75,-1.8753866372663703172664293077337459e-267,9,608.74836265134869933782423426498018
-607.625,-2.1255279226370645488636859286770715e-267,9,608.62336231616269969629330449260016
-607.5,-2.4090334498000454958171858220559434e-267,9,608.49836198083943686071064273681854
-607.375,-2.7303534078992191269770449993533842e-267,9,608.37336164537882649621660137122907
-607.25,-3.0945315630067250027500244543268606e-267,9,608.24836130978078419884924400225475
-607.125,-3.5072844310845163302903013437231703e-267,9,608.12336097404522549547355393896268
-607,-3.975091011291039344839409251465084e-267,9,607.99836063817206584371055561765064
-606.875,-4.5052944882102842450758965098192419e-267,9,607.87336030216122063186634885630899
-606.75,-5.1062174994622284826849524362411679e-267,9,607.74835996601260517886105581385716
-606.625,-5.7872927780959495111032232710599049e-267,9,607.62335962972613473415768052884828
-606.5,-6.5592112205121411840704067915076402e-267,9,607.49835929330172447769088091213039
-606.375,-7.434089704198985053309657486774457e-267,9,607.37335895673928951979565306774613
-606.25,-8.4256612895882023627013258797904592e-267,9,607.24835862003874490113592781614699
-606.125,-9.5494907917132853603169214198777995e-267,9,607.12335828320000559263307929359106
-606,-1.0823219105595157542236769648814204e-266,9,606.99835794622298649539434550138621
-605.875,-1.2266840120643346591620892373713284e-266,9,606.87335760910760244064116067843321
-605.75,-1.3903014570928536542088222818629866e-266,9,606.74835727185376818963739937031527
-605.625,-1.5757425747985548300077764277118933e-266,9,606.62335693446139843361753206797224
-605.5,-1.7859182659945978331498246991402675e-266,9,606.49835659693040779371469228878907
-605.375,-2.0241276965592525376522458444209355e-266,9,606.37335625926071082088865497271911
-605.25,-2.2941100856064032763253231667619386e-266,9,606.24835592145222199585372606585318
-605.125,-2.6001034013672538080026059044658636e-266,9,606.12335558350485572900654316363589
-605,-2.9469108861639726608425281601543935e-266,9,605.99835524541852636035378708572008
-604.875,-3.33997645475419700529177786054326e-266,9,605.87335490719314815943980425423991
-604.75,-3.7854701496162912136308058773913105e-266,9,605.74835456882863532527413974707199
-604.625,-4.2903849946155976690653523829855169e-266,9,605.62335423032490198625898089744272
-604.5,-4.8626467674198432397697426332239486e-266,9,605.49835389168186220011651131102801
-604.375,-5.5112384138261564238682590616484029e-266,9,605.37335355289942995381617517147949
-604.25,-6.2463410570062413232551563036823324e-266,9,605.24835321397751916350185170509894
-604.125,-7.0794938151782052907367084826022894e-266,9,605.1233528749160436744189396751693
-604,-8.0237749364626728895715314778014876e-266,9,604.99835253571491726084135177623769
-603.875,-9.094007094311925299567631082862172e-266,9,604.87335219637405362599841879843184
-603.75,-1.0306990066166884237785493150276327e-265,9,604.74835185689336640200170343167737
-603.625,-1.1681764447851494711439021153243201e-265,9,604.62335151727276914977172357946867
-603.5,-1.3239910543405273868401375847902684e-265,9,604.49835117751217535896458505163127
-603.375,-1.5005887122230374667548038117885467e-265,9,604.3733508376114984478985235052983
-603.25,-1.7007415361257479658153880683456261e-265,9,604.24835049757065176348035550310781
-603.125,-1.927591399913940572246497033549633e-265,9,604.12335015738954858113183855741163
-603,-2.1846992533397098092668156962887181e-265,9,603.99834981706810210471594002906988
-602.875,-2.4761010202589566166200039932386255e-265,9,603.87334947660622546646301474918836
-602.75,-2.8063709528260429604083885855717625e-265,9,603.74834913600383172689689123193871
-602.625,-3.180693436184011935024424016841991e-265,9,603.62334879526083387476086634638332
-602.5,-3.6049443708227769737649493712772965e-265,9,603.49834845437714482694360831500905
-602.375,-4.0857834101264564884139760847005076e-265,9,603.37334811335267742840496790645518
-602.25,-4.6307585010342551206681226305405597e-265,9,603.24834777218734445210169768970191
-602.125,-5.2484243688719655706039466235074834e-265,9,603.12334743088105859891307921676655
-602,-5.9484768063050912342845395244500016e-265,9,602.99834708943373249756645800073467
-601.875,-6.7419048744559789638324091088694352e-265,9,602.87334674784527870456268615573337
-601.75,-7.6411634054107586734245212702204098e-265,9,602.74834640611560970410147256523303
-601.625,-8.6603685140313516423061510701513231e-265,9,602.6233460642446379080066404448432
-601.5,-9.8155191881861481977120943320063495e-265,9,602.49834572223227565565129216554651
-601.375,-1.1124748435890296127290708396256012e-264,9,602.37334538007843521388288120309315
-601.25,-1.260860793182933520145512329495565e-264,9,602.24834503778302877694819107905554
-601.125,-1.4290390631611819810679133353043936e-264,9,602.12334469534596846641822115882084
-601,-1.6196496418112798949988348228088711e-264,9,601.99834435276716633111297917157546
-600.875,-1.8356846519786920237700379668253549e-264,9,601.8733440100465343470261803171123
-600.75,-2.0805353206451862585777138601375349e-264,9,601.74834366718398441724985282406774
-600.625,-2.3580452135788642373554054249185363e-264,9,601.62334332417942837189884982397077
-600.5,-2.6725705707297110179421117771871546e-264,9,601.49834298103277796803526740526219
-600.375,-3.0290486895121700287860526258660012e-264,9,601.37334263774394488959276871121657
-600.25,-3.4330754294522633389029847237788771e-264,9,601.2483422943128407473008139454739
-600.125,-3.8909930548643800133528642772826153e-264,9,601.12334195073937707860879614866218
-600,-4.4099897945098379716288147097678337e-264,9,600.99834160702346534761008260936545
-599.875,-4.9982126811233065151355379441434757e-264,9,600.87334126316501694496596177246525
-599.75,-5.6648954421615984359188038028747582e-264,9,600.74834091916394318782949550765585
-599.625,-6.4205034494047932639312439378649773e-264,9,600.62334057502015531976927660070635
-599.5,-7.2768980028312522177556824917449187e-264,9,600.49834023073356451069309132981408
-599.375,-8.2475225276996981723298682235010697e-264,9,600.37333988630408185677148698916586
-599.25,-9.347613607767773978218939754591159e-264,9,600.24833954173161838036124422159399
-599.125,-1.0594440167457516586348945550499536e-263,9,600.12333919701608502992875402198503
-599,-1.2007574557664467030106174057781511e-263,9,599.99833885215739267997329927286934
-598.875,-1.3609199800735551547955587283345297e-263,9,599.87333850715545213095024067338896
-598.75,-1.5424457817773589467088073040253378e-263,9,599.74833816201017410919410692261112
-598.625,-1.7481844104774204134574912468809777e-263,9,599.62333781672146926684158901792317
-598.5,-1.9813655053263540070836168507039222e-263,9,599.49833747128924818175443852901334
-598.375,-2.245649493752918666712169642824412e-263,9,599.37333712571342135744226970770972
-598.25,-2.5451850527195594345728152509956394e-263,9,599.24833677999389922298526529371755
-598.125,-2.8846742345493081049477638478426008e-263,9,599.12333643413059213295678587606182
-598,-3.2694462796771655222559832619455999e-263,9,598.99833608812341036734588266980908
-597.875,-3.70554127505056911828461250735359e-263,9,598.8733357419722641314797135674086
-597.75,-4.1998049714630844931547451243471807e-263,9,598.7483353956770635559458623237588
-597.625,-4.7599962482813923393225943478538965e-263,9,598.62333504923771869651456073387031
-597.5,-5.3949089125679619938840376063374427e-263,9,598.49833470265413953406081366176199
-597.375,-6.1145097446273188374297506701224056e-263,9,598.37333435592623597448642677899074
-597.25,-6.9300949570450809893843785581027251e-263,9,598.24833400905391784864193687097993
-597.125,-7.8544675233497218953005968001223394e-263,9,598.12333366203709491224844456907512
-597,-8.902138160045128023494646245814528e-263,9,597.99833331487567684581934936601872
-596.875,-1.0089553117080579227111618283741936e-262,9,597.87333296756957325458198677229804
-596.75,-1.1435352352672933429337295688784667e-262,9,597.74833262011869366839916747058358
-596.625,-1.2960662145380243059581238266378366e-262,9,597.62333227252294754169061832523618
-596.5,-1.4689426736934726456652632992060879e-262,9,597.49833192478224425335432510362299
-596.375,-1.6648784212062735405678953947606074e-262,9,597.37333157689649310668777676574346
-596.25,-1.8869492515968917571927928746051395e-262,9,597.24833122886560332930911117842658
-596.125,-2.1386412297243035985900062800271059e-262,9,597.12333088068948407307816211012123
-596,-2.4239054156016937435455456352385404e-262,9,596.99833053236804441401740736206066
-595.875,-2.7472198888260187392578792413572315e-262,9,596.8733301839011933522328178913415
-595.75,-3.1136600463028159207846399583865297e-262,9,596.74832983528883981183460778121639
-595.625,-3.5289782768255321552608536244399155e-262,9,596.62332948653089264085788491365744
-595.5,-3.9996942632708158446707626031823904e-262,9,596.4983291376272606111832021990058
-595.375,-4.5331973300085318591166034493508272e-262,9,596.37332878857785241845700921727962
-595.25,-5.1378624422168432927375990991326374e-262,9,596.24832843938257668201200412546984
-595.125,-5.8231816781070410429183499037386831e-262,9,596.1233280900413419447873856849096
-595,-6.5999132379643430239076814910059197e-262,9,595.99832774055405667324900526255892
-594.875,-7.4802503292128640859419360020451434e-262,9,595.87332739092062925730941865980202
-594.75,-8.4780125787372575655439362105078633e-262,9,595.74832704114096801024783762210954
-594.625,-9.6088629773385280854775582171553414e-262,9,595.62332669121498116862998088267252
-594.5,-1.0890553762018986194873652653452479e-261,9,595.49832634114257689222782459286927
-594.375,-1.2343205096073584071025885870826853e-261,9,595.37332599092366326393925199217974
-594.25,-1.3989620921843597777607234416743581e-261,9,595.24832564055814828970760216991536
-594.125,-1.5855646944546759463415561170785657e-261,9,595.12332529004593989844111777088492
-594,-1.7970576366996634126936812312392114e-261,9,594.99832493938694594193229149686943
-593.875,-2.0367609744646429938824356210493654e-261,9,594.87332458858107419477711125553078
-593.75,-2.3084376180006691053040384584556082e-261,9,594.74832423762823235429420380813
-593.625,-2.6163524038430370491781826104590705e-261,9,594.62332388652832804044387676718228
-593.5,-2.9653390458649693704839995841886908e-261,9,594.49832353528126879574705879492598
-593.375,-3.3608760168420551786541489588564466e-261,9,594.37332318388696208520413785323284
-593.25,-3.8091725517600913136451200822779975e-261,9,594.24832283234531529621369735533609
-593.125,-4.3172661229969233953398214507200333e-261,9,594.12332248065623573849115006950222
-593,-4.8931329176022240978505814712984166e-261,9,593.99832212881963064398726962452048
-592.875,-5.5458130510151368239537278393868199e-261,9,593.87332177683540716680661946663242
-592.75,-6.28555248290274745298796213211335e-261,9,593.74832142470347238312587911727124
-592.625,-7.1239638630042538254598992658880996e-261,9,593.62332107242373329111206758072771
-592.5,-8.0742088320427639768261134584032355e-261,9,593.49832071999609681084066375060625
-592.375,-9.1512046395842266063190749201514514e-261,9,593.37332036742046978421362366368068
-592.25,-1.0371858322468754410682354007283161e-260,9,593.24832001469675897487729444950488
-592.125,-1.1755332120106544811391868120257187e-260,9,593.12331966182487106814022482387875
-592,-1.3323344293311148732998696841323039e-260,9,592.99831930880471267089087197401456
-591.875,-1.5100510069135450335057365809526444e-260,9,592.87331895563619031151520468299292
-591.75,-1.7114728064105770535409646696125361e-260,9,592.74831860231921043981420254084141
-591.625,-1.9397618252206255002465074154477905e-260,9,592.62331824885367942692125108931199
-591.5,-2.1985018353157555023049470004403957e-260,9,592.49831789523950356521943274717627
-591.375,-2.4917546433664263710546753825469212e-260,9,592.37331754147658906825871336259979
-591.25,-2.8241238553772676042671892185948617e-260,9,592.2483171875648420706730242388982
-591.125,-3.2008271468602821841646657004068394e-260,9,592.12331683350416862809723947971982
-591,-3.6277781730991765168497299006955013e-260,9,591.99831647929447471708404849943938
-590.875,-4.1116794053971390579820316447134105e-260,9,591.87331612493566623502072354428849
-590.75,-4.6601273507262050421560349830082885e-260,9,591.74831577042764900004578206948785
-590.625,-5.281731806602149156771465689869919e-260,9,591.6233154157703287509655438173858
-590.5,-5.9862510233466347183266815393155271e-260,9,591.49831506096361114717058244134633
-590.375,-6.7847448956272210948051448598332401e-260,9,591.37331470600740176855207151986833
-590.25,-7.6897485882063113274183503371120172e-260,9,591.24831435090160611541802480515538
-590.125,-8.7154693216256954738028752633648586e-260,9,591.12331399564612960840943055009294
-590,-9.8780094071402238824807131412239574e-260,9,590.99831364024087758841627975732651
-589.875,-1.1195619032300330678263973538723066e-259,9,590.87331328468575531649348819387059
-589.75,-1.2688982765638025754306258555615106e-259,9,590.74831292898066797377671201441445
-589.625,-1.438154427826695576972199241540758e-259,9,590.62331257312552066139805683622543
-589.5,-1.6299874380174654444075924852593161e-259,9,590.49831221712021840040168010828614
-589.375,-1.8474088148983163204239194635953422e-259,9,590.37331186096466613165928661703531
-589.25,-2.0938317699658230795747185553233104e-259,9,590.24831150465876871578551697081684
-589.125,-2.3731248017156740705901918006144978e-259,9,590.12331114820243093305322890487399
-589,-2.6896724264030288119450456615120525e-259,9,589.99831079159555748330867124845922
-588.875,-3.0484440097092620262436507200706226e-259,9,589.87331043483805298588655039536194
-588.75,-3.4550717799025929846544890497750417e-259,9,589.74831007792982197952498911888862
-588.625,-3.9159392472211553845583021760901596e-259,9,589.62330972087076892228037757206059
-588.5,-4.4382814175753572443108972922376168e-259,9,589.49830936366079819144211631352609
-588.375,-5.0302983738266774044735830684837738e-259,9,589.37330900629981408344725119941294
-588.25,-5.7012840077592309460857915221126537e-259,9,589.24830864878772081379499998107828
-588.125,-6.4617719237131534719284409886132987e-259,9,589.12330829112442251696117044844085
-588,-7.323700804429228793827371389648818e-259,9,588.99830793330982324631246995831008
-587.875,-8.3006018351944468298081752364520387e-259,9,588.87330757534382697402070618685448
-587.75,-9.407811128675108761231393052627303e-259,9,588.74830721722633759097687894507941
-587.625,-1.066271048531433185022730880703986e-258,9,588.62330685895725890670516289591157
-587.5,-1.2085000269016193374961362400458784e-258,9,588.49830650053649464927678101121406
-587.375,-1.3697008682023086206580223395214833e-258,9,588.37330614196394846522376860678221
-587.25,-1.552404229433152213245163967321327e-258,9,588.24830578323952391945262779309565
-587.125,-1.7594783330655855988399019213472109e-258,9,588.12330542436312449515787217932747
-587,-1.9941739952007160003006747087480491e-258,9,587.99830506533465359373546166783569
-586.875,-2.2601756600930035272616487682541043e-258,9,587.87330470615401453469612717608632
-586.75,-2.5616592422395050262374727304837357e-258,9,587.74830434682111055557858512268088
-586.625,-2.9033576841082612722772960342165756e-258,9,587.62330398733584481186264151388398
-586.5,-3.2906352587094018520172221277105477e-258,9,587.4983036276981203768821854667694
-586.375,-3.7295717835003942886532031987963736e-258,9,587.3733032679078402417380720048246
-586.25,-4.2270580677179224602058547045062092e-258,9,587.24830290796490731521089396157512
-586.125,-4.7909040915860015981629161503375073e-258,9,587.12330254786922442367364282751148
-586,-5.4299616157318422592855420361097946e-258,9,586.99830218762069431100425837532093
-585.875,-6.1542631456857125072684609724443086e-258,9,586.87330182721921963849806689814666
-585.75,-6.9751794331052611563833798675230421e-258,9,586.74830146666470298478010789531612
-585.625,-7.9055979863795348236328698928505858e-258,9,586.62330110595704684571734903969884
-585.5,-8.960125393102048532758374615407934e-258,9,586.49830074509615363433078926057234
-585.375,-1.0155316630734004825100671821964321e-257,9,586.37330038408192568070744977559222
-585.25,-1.1509934965477098403676076569902981e-257,9,586.24830002291426523191225290517987
-585.125,-1.3045246519592180320995890093961742e-257,9,586.12329966159307445189978850235756
-585,-1.478535413167459821031799591319265e-257,9,585.9982993001182554214259678307767
-584.875,-1.6757575751274174167693406308884536e-257,9,585.87329893848971013795956472340071
-584.75,-1.8992873308412266398149234908807114e-257,9,585.74829857670734051559364385401861
-584.625,-2.152633879097680959988765203293439e-257,9,585.62329821477104838495687595347998
-584.5,-2.4397745161109486444872199694558111e-257,9,585.49829785268073549312473980225579
-584.375,-2.7652170759637630967260784734429626e-257,9,585.37329749043630350353061083064266
-584.25,-3.1340707001328398915316851233085542e-257,9,585.24829712803765399587673615764113
-584.125,-3.5521260471367271077223220403236166e-257,9,585.12329676548468846604509589925047
-584,-4.0259462015516383813528236000500144e-257,9,584.99829640277730832600815057663433
-583.875,-4.5629697096158304253751469087405316e-257,9,584.87329603991541490373947445432252
-583.75,-5.1716273590249282646922519423471117e-257,9,584.74829567689890944312427463832478
-583.625,-5.8614745362982148582874341764251155e-257,9,584.62329531372769310386979576374228
-583.5,-6.6433412396569390658996624739838896e-257,9,584.49829495040166696141561010117223
-583.375,-7.5295021025397041015103499263242586e-257,9,584.37329458692073200684379291090942
-583.25,-8.5338690970387004808860762007435104e-257,9,584.24829422328478914678898287365732
-583.125,-9.6722099426061633744694325778872008e-257,9,584.12329385949373920334832742616857
-583,-1.0962395648943117830991243263473805e-256,9,583.99829349554748291399131282994234
-582.875,-1.242468107937807867257061306858735e-256,9,583.87329313144592093146947880081231
-582.75,-1.4082022939452918421652677573511611e-256,9,583.74829276718895382372601752696518
-582.625,-1.596044018299554321315210372587237e-256,9,583.62329240277648207380525690263521
-582.5,-1.8089422493898954837048798085553148e-256,9,583.49829203820840607976202780442497
-582.375,-2.0502393256598880087391290571643109e-256,9,583.37329167348462615457091523690709
-582.25,-2.3237234283697237638095392240190042e-256,9,583.24829130860504252603539317386531
-582.125,-2.633688053874681956950572911137821e-256,9,583.12329094356955533669684292123664
-582,-2.9849994191115792074257521988881243e-256,9,582.99829057837806464374345482751875
-581.875,-3.3831728585341629287439635306487364e-256,9,582.87329021303047041891901316710907
-581.75,-3.8344594119016974188916571165194323e-256,9,582.74828984752667254843156402174339
-581.625,-4.345943962318718777405283729774448e-256,9,582.62328948186657083286196598490275
-581.5,-4.9256564652599900777881484803447496e-256,9,582.49828911605006498707232351375767
-581.375,-5.5826980148400371357635877889326533e-256,9,582.37328875007705464011430275291876
-581.25,-6.3273837265280256270528316080314061e-256,9,582.24828838394743933513732965396148
-581.125,-7.1714046795233232413687854474876331e-256,9,582.12328801766111852929667021439209
-581,-8.1280114612398982973660861832186115e-256,9,581.99828765121799159366139265941914
-580.875,-9.2122221954966898738174418478259084e-256,9,581.87328728461795781312221138959294
-580.75,-1.0441058320400882590453058636801429e-255,9,581.7482869178609163862992125170718
-580.625,-1.1833811817576555554388512730428743e-255,9,581.62328655094676642544946081297047
-580.5,-1.3412348088172408353062358567379065e-255,9,581.49828618387540695637448788794166
-580.375,-1.5201449230731579632697048260277728e-255,9,581.37328581664673691832766142783684
-580.25,-1.7229203110310485845212682710892877e-255,9,581.24828544926065516392143530598681
-580.125,-1.9527444327150727502703124549161871e-255,9,581.12328508171706045903448039333665
-580,-2.2132254008025486941995005045846353e-255,9,580.9982847140158514827186958873629
-579.875,-2.5084526266892174859477551850806686e-255,9,580.87328434615692682710610098039359
-579.75,-2.8430610228185571791217167191465683e-255,9,580.74828397814018499731560668764385
-579.625,-3.2223037692413695289362068765028462e-255,9,580.62328360996552441135966765497153
-579.5,-3.6521347868297593056219691381241586e-255,9,580.49828324163284340005081376604802
-579.375,-4.1393022119636281232882529961600868e-255,9,580.37328287314204020690806136832995
-579.25,-4.6914543402305189910976214214024117e-255,9,580.24828250449301298806320393690719
-579.125,-5.3172597024428476629878607957055839e-255,9,580.12328213568565981216698199499187
-579,-6.0265431581537570165652907176572138e-255,9,579.99828176671987866029513210950129
-578.875,-6.8304401433275426288970860769235526e-255,9,579.87328139759556742585431477987616
-578.75,-7.7415714938410221484747783566515662e-255,9,579.74828102831262391448792103796243
-578.625,-8.7742415895332361737258092196898019e-255,9,579.62328065887094584398175757647202
-578.5,-9.944662929654287148577617045812963e-255,9,579.49828028927043084416961022322392
-578.375,-1.1271210665538322632773382438925111e-254,9,579.37327991951097645683868557805237
-578.25,-1.2774711086655843834345566316527658e-254,9,579.24827954959248013563493062895431
-578.125,-1.4478768589270970760641236091272183e-254,9,579.1232791795148392459682301637319
-578,-1.6410136261109367427629524883352714e-254,9,578.9982788092779510649174817930704
-577.875,-1.859913590021801688979876783689918e-254,9,578.8732784388817127811355484006741
-577.75,-2.1080134062320107360534075946906193e-254,9,578.74827806832602149475408783576591
-577.625,-2.3892081610622295183603349734205319e-254,9,578.6232776976107742172882596629381
-577.5,-2.707912523902838848332094145968395e-254,9,578.49827732673586787154130878402247
-577.375,-3.0691300569706217496973620406966904e-254,9,578.37327695570119929150902574632954
-577.25,-3.4785317706684387192595739971805394e-254,9,578.24827658450666522228408355128583
-577.125,-3.9425451578730648083671034615320478e-254,9,578.12327621315216231996025077717788
-577,-4.4684551049974020355732112149074063e-254,9,577.99827584163758715153648082939063
-576.875,-5.0645182641408977072708319478256107e-254,9,577.87327546996283619482087713120545
-576.75,-5.7400926819838063296383263580236333e-254,9,577.74827509812780583833453406790124
-576.625,-6.5057847206150796888379379533179851e-254,9,577.62327472613239238121525349657834
-576.5,-7.3736155769709398547963617547316065e-254,9,577.49827435397649203312113663380181
-576.375,-8.3572100152640471351927970545551443e-254,9,577.37327398166000091413405113283567
-576.25,-9.4720102755326867814058491739017577e-254,9,577.24827360918281505466297316191541
-576.125,-1.0735518516711086316913504081024857e-253,9,577.12327323654483039534720429467981
-576,-1.216757160062178506876760119671061e-253,9,576.99827286374594278695946302355731
-575.875,-1.3790652531052715109837386005776557e-253,9,576.87327249078604799030885070657504
-575.75,-1.5630243437577420976388976775557129e-253,9,576.74827211766504167614369175773119
-575.625,-1.7715225646042210542106691578561292e-253,9,576.62327174438281942505424789074336
-575.5,-2.0078333116919885939333379159442029e-253,9,576.49827137093927672737530622565637
-575.375,-2.275666637062306355065181575667928e-253,9,576.3732709973343089830886410674641
-575.25,-2.5792274968536323806946434415382692e-253,9,576.24827062356781150172534916556929
-575.125,-2.9232817694875807387423838994847274e-253,9,576.12327024963967950226805826257512
-575,-3.3132310804416673827534143096660872e-253,9,575.99826987554980811305300874057032
-574.875,-3.7551976083796679052966587115585509e-253,9,575.87326950129809237167200817273835
-574.75,-4.2561202041216692001941504986551238e-253,9,575.74826912688442722487425858778774
-574.625,-4.8238633315520846834476459971131572e-253,9,575.62326875230870752846805625436809
-574.5,-5.4673405408737024681684784320842109e-253,9,575.49826837757082804722236379230172
-574.375,-6.1966544127799349835044200205705621e-253,9,575.37326800267068345476825441712669
-574.25,-7.0232551707181559474717415877648291e-253,9,575.24826762760816833350022812411165
-574.125,-7.9601204515145424097986204214513784e-253,9,575.12326725238317717447739961756673
-574,-9.0219590568270073781533155943381854e-253,9,574.99826687699560437732455779093867
-573.875,-1.0225441884403311965133678164585117e-252,9,574.87326650144534425013309656284066
-573.75,-1.1589463664857753665648272100495068e-252,9,574.74826612573229100936181687382981
-573.625,-1.3135439613341992099278305726727872e-252,9,574.62326574985633877973759964840642
-573.5,-1.4887641653667429054059025794231385e-252,9,574.49826537381738159415594952637028
-573.375,-1.6873579493744950569518906399753246e-252,9,574.37326499761531339358140916732906
-573.25,-1.912443253539775588036498100372568e-252,9,574.24826462125002802694784393181357
-573.125,-2.1675539399730740567370627664105675e-252,9,574.12326424472141925105859674211339
-573,-2.4566952753836671156834623384797963e-252,9,573.99826386802938073048651292560451
-572.875,-2.7844068149888041962171362030392721e-252,9,573.87326349117380603747383484299814
-572.75,-3.1558336749701551234815576549851168e-252,9,573.74826311415458865183196610359661
-572.625,-3.57680731249144810014387745375724e-252,9,573.62326273697162196084110516929843
-572.5,-4.0539370815657683822359220340166936e-252,9,573.49826235962479925914974814875008
-572.375,-4.5947140022485680045170994048328408e-252,9,573.37326198211401374867406058269695
-572.25,-5.2076283723894389623421634408111218e-252,9,573.24826160443915853849711802123971
-572.125,-5.9023030685128709932881507518401067e-252,9,573.12326122660012664476801519335616
-572,-6.6896446287279277908845300760026285e-252,9,572.99826084859681099060084356870115
-571.875,-7.5820144897566198650711971767275585e-252,9,572.87326047042910440597353711134943
-571.75,-8.5934230666042517599210036031340319e-252,9,572.74826009209689962762658602479734
-571.625,-9.7397497220404610435248201341539537e-252,9,572.62325971360008929896161828719051
-571.5,-1.1038992079548100604929422720538005e-251,9,572.49825933493856596993984877539418
-571.375,-1.2511548594110781346298583870952087e-251,9,572.37325895611222209698039577617269
-571.25,-1.418053881738241734053347505817648e-251,9,572.24825857712095004285846468239273
-571.125,-1.6072166385612094944164718568457087e-251,9,572.12325819796464207660339867181357
-571,-1.8216130429477310430899254376769476e-251,9,571.99825781864319037339659616567412
-570.875,-2.0646091865239970416582561383073977e-251,9,571.87325743915648701446929486393393
-570.75,-2.3400201888319365123658810201153345e-251,9,571.74825705950442398700022215367046
-570.625,-2.6521700967003824591643885094138756e-251,9,571.62325667968689318401311168678073
-570.5,-3.0059597740931973926219652314728947e-251,9,571.49825629970378640427408592277965
-570.375,-3.4069438483545003079241616916410008e-251,9,571.37325591955499535218890443213118
-570.25,-3.8614179209641193228585162165290602e-251,9,571.24825553924041163770007775519171
-570.125,-4.3765174120778858700893472361007197e-251,9,571.12325515875992677618384661148729
-570,-4.9603295907877904933240601423837699e-251,9,570.99825477811343218834702625368826
-569.875,-5.622020550064297957928426945660946e-251,9,570.87325439730081920012371576028551
-569.75,-6.3719791199878197730478815300603253e-251,9,570.74825401632197904257187206061333
-569.625,-7.2219799788226404732229864487221416e-251,9,570.62325363517680285176974848550303
-569.5,-8.1853685229101374393598330647756821e-251,9,570.49825325386518166871219763649056
-569.375,-9.2772703979916051979503296987236329e-251,9,570.37325287238700643920683836613962
-569.25,-1.0514828981778421082769513768782599e-250,9,570.24825249074216801377008666167892
-569.125,-1.1917474546448263728730029457554163e-250,9,570.1232521089305571475230502237894
-569,-1.3507229327151237439474940128180748e-250,9,569.99825172695206450008728653201292
-568.875,-1.5309053286368898813083613915090098e-250,9,569.87325134480658063548042418788946
-568.75,-1.7351236002934003320183391023761434e-250,9,569.74825096249399602201164732656426
-568.625,-1.966584083872178981813576929748465e-250,9,569.62325058001420103217704288724058
-568.5,-2.2289208356835650174307434109980768e-250,9,569.49825019736708594255481053248641
-568.375,-2.5262526895418826246188574050484748e-250,9,569.37324981455254093370033500603649
-568.25,-2.8632479255636317031298327717825691e-250,9,569.24824943157045609004112071836206
-568.125,-3.245197565744303733928442804333363e-250,9,569.12324904842072139977158834891249
