x,g
-17.390625,-18.341141863512980786658151983534119
-17.375,-18.325478253086937948861795104490723
-17.359375,-18.309814581887544833119481528418911
-17.34375,-18.294150849770151772075904741983836
-17.328125,-18.27848705658964655694449918101278
-17.3125,-18.262823202200452575494705066330873
-17.296875,-18.247159286456526940984074119509799
-17.28125,-18.231495309211358611983517353103714
-17.265625,-18.215831270317966503043656803780477
-17.25,-18.200167169628897586149901231084744
-17.234375,-18.184503006996224982913521418497819
-17.21875,-18.168838782271546047445653765900957
-17.203125,-18.15317449530598043986081133222423
-17.1875,-18.137510145950168190356129352496815
-17.171875,-18.121845734054267753812217493034005
-17.15625,-18.106181259467954054861133700229243
-17.140625,-18.090516722040416523366634420292719
-17.125,-18.074852121620357120261493197014579
-17.109375,-18.059187458055988353686314169748261
-17.09375,-18.043522731195031285373898771618029
-17.078125,-18.027857940884713527222852945554842
-17.0625,-18.012193086971767228003748430044905
-17.046875,-17.996528169302427050140775094110435
-17.03125,-17.980863187722428136511441898490886
-17.015625,-17.965198142077004067206501803495531
-17,-17.949533032210884806191890809574721
-16.984375,-17.933867857968294637814083280104455
-16.96875,-17.918202619192950093089874732769104
-16.953125,-17.902537315728057865721209371605128
-16.9375,-17.8868719474163127177752727413494
-16.921875,-17.871206514099895374969669994102576
-16.90625,-17.855541015620470411502107340119584
-16.890625,-17.839875451819184124363588284187809
-16.875,-17.8242098225366623970737272007219
-16.859375,-17.808544127613008552776370648323521
-16.84375,-17.792878366887801196633301541812067
-16.828125,-17.77721254020009204745338286006897
-16.8125,-17.761546647388403758494075944645152
-16.796875,-17.745880688290727727371843609898279
-16.78125,-17.730214662744521895017520213139163
-16.765625,-17.714548570586708533612299495303598
-16.75,-17.698882411653672023439556371196084
-16.734375,-17.683216185781256618587280895282157
-16.71875,-17.66754989280476420143546132597823
-16.703125,-17.65188353255895202586230852977617
-16.6875,-17.636217104878030449102765877448087
-16.671875,-17.620550609595660652192297258835398
-16.65625,-17.604884046544952348928490850889682
-16.640625,-17.589217415558461483282557785976614
-16.625,-17.573550716468187915192342853971924
-16.609375,-17.557883949105573094667998802078893
-16.59375,-17.54221711330149772414100664000136
-16.578125,-17.526550208886279408986751584245137
-16.5625,-17.510883235689670296150387852730601
-16.546875,-17.495216193540854700805245418120101
-16.53125,-17.479549082268446720972548013535379
-16.515625,-17.463881901700487840030724125599483
-16.5,-17.448214651664444517042101374615226
-16.484375,-17.43254733198720576482427953750928
-16.46875,-17.416879942495080715692978482936095
-16.453125,-17.401212483013796174802654426341526
-16.4375,-17.385544953368494161010671142205658
-16.421875,-17.36987735338372943519030205716852
-16.40625,-17.354209682883467015917324457015833
-16.390625,-17.338541941691079682454448337959886
-16.375,-17.322874129629345464957299683355271
-16.359375,-17.307206246520445121825151115666568
-16.34375,-17.291538292185959604119061924540784
-16.328125,-17.275870266446867506969554369273975
-16.3125,-17.260202169123542507895413861493844
-16.296875,-17.244534000035750791954657114852605
-16.28125,-17.22886575900264846364816456592652
-16.265625,-17.213197445842778945495921286981493
-16.25,-17.197529060374070363205254189057031
-16.234375,-17.181860602413832917349892514846749
-16.21875,-17.166192071778756241478113406645584
-16.203125,-17.150523468284906746567664666351211
-16.1875,-17.134854791747724951744582662931361
-16.171875,-17.119186041982022801182444648299282
-16.15625,-17.103517218801980967098011475190277
-16.140625,-17.087848322021146138758628830026545
-16.125,-17.072179351452428297416162559124887
-16.109375,-17.056510306908097977081646436773099
-16.09375,-17.040841188199783511054218757104243
-16.078125,-17.025171995138468264117317386354633
-16.0625,-17.009502727534487850314491345611012
-16.046875,-16.993833385197527336216570563728914
-16.03125,-16.978163967936618429591314102511301
-16.015625,-16.962494475560136653386030867822872
-16,-16.946824907875798504933035537000469
-15.984375,-16.931155264690658600287166110189007
-15.96875,-16.915485545811106803603948086131952
-15.953125,-16.8998157510428653414663437260788
-15.9375,-16.884145880190985902067373156993994
-15.921875,-16.868475933059846719155237130864272
-15.90625,-16.852805909453149640646909053848076
-15.890625,-16.837135809173917181815496380072342
-15.875,-16.821465632024489562955998582371388
-15.859375,-16.805795377806521731433410618019372
-15.84375,-16.790125046320980368016437052893363
-15.828125,-16.774454637368140877399392743396325
-15.8125,-16.758784150747584362814171152257565
-15.796875,-16.743113586258194584633460941907515
-15.78125,-16.727442943698154902865685396889883
-15.765625,-16.711772222864945203441427423618004
-15.75,-16.696101423555338808190385310084
-15.734375,-16.680430545565399368407181047753485
-15.71875,-16.664759588690477741903613770167681
-15.703125,-16.649088552725208853444215694544214
-15.6875,-16.633417437463508538461226810199589
-15.671875,-16.617746242698570369944357386653438
-15.65625,-16.602074968222862468399954120015054
-15.640625,-16.586403613828124294773426343343592
-15.625,-16.570732179305363426228023139204517
-15.609375,-16.555060664444852314672280354143198
-15.59375,-16.539389069036125027927678368219295
-15.578125,-16.523717392867973973427266960474397
-15.5625,-16.508045635728446604335222675039635
-15.546875,-16.492373797404842107976506673740752
-15.53125,-16.476701877683708076464987100141176
-15.515625,-16.461029876350837159417579416993185
-15.5,-16.445357793191263698641140953449136
-15.484375,-16.429685627989260344678031948909531
-15.46875,-16.414013380528334655095424645221307
-15.453125,-16.398341050591225674402604395627677
-15.4375,-16.382668637959900495479662264314298
-15.421875,-16.36699614241555080240012712085604
-15.40625,-16.351323563738589394529226724955061
-15.390625,-16.335650901708646691778601683527207
-15.375,-16.319978156104567220897423378728377
-15.359375,-16.304305326704406082678986945531381
-15.34375,-16.288632413285425399960963053903065
-15.328125,-16.272959415624090746296597555739918
-15.3125,-16.257286333496067555173245922051295
-15.296875,-16.241613166676217509653719752283391
-15.28125,-16.225939914938594912315005415293581
-15.265625,-16.210266578056443035357990009734317
-15.25,-16.194593155802190450760897239181793
-15.234375,-16.178919647947447340348195412205386
-15.21875,-16.163246054263001785645791526933808
-15.203125,-16.147572374518816037392369209995702
-15.1875,-16.131898608484022764575764076697938
-15.171875,-16.11622475592692128286229778788698
-15.15625,-16.100550816614973762286011623272332
-15.140625,-16.084876790314801414063751694444412
-15.125,-16.069202676792180656401060905964636
-15.109375,-16.05352847581203925915282736151091
-15.09375,-16.037854187138452467201625025080731
-15.078125,-16.022179810534639102415660004817432
-15.0625,-16.006505345762957644047204748430601
-15.046875,-15.99083079258490228743136264288528
-15.03125,-15.975156150761098980843956914640173
-15.015625,-15.959481420051301440376280246965366
-15,-15.943806600214387142683375083635961
-14.984375,-15.928131691008353295461439088569361
-14.96875,-15.91245669219031278550886559284878
-14.953125,-15.896781603516490104224334997250204
-14.9375,-15.881106424742217250394269922148751
-14.921875,-15.865431155621929610120854318884494
-14.90625,-15.849755795909161813740694687745585
-14.890625,-15.834080345356543569583069897161786
-14.875,-15.818404803715795474415574775023401
-14.859375,-15.802729170737724800423811553811821
-14.84375,-15.787053446172221258570622303034202
-14.828125,-15.771377629768252738179184580893
-14.8125,-15.755701721273861022583111586788269
-14.796875,-15.740025720436157480685507000731797
-14.78125,-15.724349627001318734267723357609189
-14.765625,-15.708673440714582300887361124985094
-14.75,-15.692997161320242212203823533286873
-14.734375,-15.677320788561644607568509546142253
-14.71875,-15.661644322181183302715484054734048
-14.703125,-15.645967761920295333387210330532402
-14.6875,-15.630291107519456473728664871837453
-14.671875,-15.614614358718176729281878926267984
-14.65625,-15.59893751525499580441166405759644
-14.640625,-15.58326057686747854399198104395332
-14.625,-15.567583543292210349181102037050252
-14.609375,-15.551906414264792567112395169183854
-14.59375,-15.536229189519837854326228555687407
-14.578125,-15.520551868790965513767146793309599
-14.5625,-15.504874451810796805169117486629112
-14.546875,-15.489196938310950228650277930751891
-14.53125,-15.473519328022036781337232723641991
-14.515625,-15.457841620673655186837561658716567
-14.5,-15.442163815994387097377793639737406
-14.484375,-15.426485913711792268422686446224239
-14.46875,-15.410807913552403705590223837974609
-14.453125,-15.395129815241722783675300599868636
-14.4375,-15.379451618504214337593612569708086
-14.421875,-15.363773323063301725055802337791185
-14.40625,-15.348094928641361860780432031305728
-14.390625,-15.332416434959720222052862272109105
-14.375,-15.316737841738645825435610894342673
-14.359375,-15.301059148697346174434246198482391
-14.34375,-15.285380355553962177921337269318744
-14.328125,-15.269701462025563039119438064009291
-14.3125,-15.254022467828141114942522448322881
-14.296875,-15.238343372676606745493713988588638
-14.28125,-15.222664176284783053515566956276785
-14.265625,-15.206984878365400713587553532664699
-14.25,-15.191305478630092690863796472245401
-14.234375,-15.175625976789388949142456353436208
-14.21875,-15.159946372552711128056537870197365
-14.203125,-15.144266665628367189174220253245675
-14.1875,-15.128586855723546030795142707915285
-14.171875,-15.11290694254431207122738656902398
-14.15625,-15.097226925795599800328191551353943
-14.140625,-15.081546805181208299089723865894819
-14.125,-15.065866580403795727049478923486243
-14.109375,-15.050186251164873777303150703896672
-14.09375,-15.034505817164802098896033472922447
-14.078125,-15.018825278102782686367239224278625
-14.0625,-15.003144633676854236219215846609116
-14.046875,-14.987463883583886470083236406809178
-14.03125,-14.97178302751957442434969893516088
-14.015625,-14.956102065178432706030228529833374
-14,-14.940420996253789714616709300543273
-13.984375,-14.924739820437781829700492474178638
-13.96875,-14.909058537421347564113128717636483
-13.953125,-14.893377146894221682348057221759617
-13.9375,-14.877695648544929284020751159889051
-13.921875,-14.86201404206077985212286860800833
-13.90625,-14.84633232712786126582398971158686
-13.890625,-14.830650503431033777572534625852337
-13.875,-14.814968570653923954245452358115908
-13.859375,-14.7992865284789185820942479176463
-13.84375,-14.783604376587158535232873943054927
-13.828125,-14.767922114658532607410953039705874
-13.8125,-14.752239742371671306813718228648736
-13.796875,-14.736557259403940613627960990160481
-13.78125,-14.720874665431435700111159183146093
-13.765625,-14.705191960128974612898820438129402
-13.75,-14.689509143170091917282920255852051
-13.734375,-14.673826214227032303192137792792208
-13.71875,-14.658143172970744152602395974104995
-13.703125,-14.642460019070873068103995936121413
-13.6875,-14.626776752195755362349398654798236
-13.671875,-14.611093372012411508103448751163739
-13.65625,-14.595409878186539548615556665197824
-13.640625,-14.579726270382508468031055438603145
-13.625,-14.564042548263351521556627024956835
-13.609375,-14.548358711490759525092350130646864
-13.59375,-14.532674759725074104040556857103758
-13.578125,-14.516990692625280900999298636860035
-13.5625,-14.501306509849002742045812903008311
-13.546875,-14.485622211052492761312950371132517
-13.53125,-14.469937795890627483559068509515566
-13.515625,-14.454253264016899864429419489419987
-13.5,-14.438568615083412288104560401778069
-13.484375,-14.422883848740869522028789556206449
-13.46875,-14.407198964638571628409064996541455
-13.453125,-14.391513962424406832172289724877882
-13.4375,-14.375828841744844345066252271287884
-13.421875,-14.360143602244927145586890923964772
-13.40625,-14.344458243568264714411904886471277
-13.390625,-14.328772765357025725018065594054084
-13.375,-14.313087167251930689156886135546452
-13.359375,-14.297401448892244556860585924059283
-13.34375,-14.281715609915769270647541168169557
-13.328125,-14.266029649958836273593639042195774
-13.3125,-14.250343568656298970933154462734637
-13.296875,-14.234657365641525144849942769001976
-13.28125,-14.218971040546389322116889093460466
-13.265625,-14.203284593001265094238675510177641
-13.25,-14.187598022635017389750019871411469
-13.234375,-14.171911329074994698318605294715703
-13.21875,-14.156224511947021246298956246574666
-13.203125,-14.140537570875389123380525783885775
-13.1875,-14.124850505482850359970238457619196
-13.171875,-14.109163315390608954946684346204224
-13.15625,-14.093476000218312853420081358477309
-13.140625,-14.077788559584045874129015012534144
-13.125,-14.062100993104319586101827038968367
-13.109375,-14.046413300394065134207356052366525
-13.09375,-14.03072548106662501321653485733218
-13.078125,-14.015037534733744789993119374604511
-13.0625,-13.999349461005564773428563354944899
-13.046875,-13.983661259490611631732760655316384
-13.03125,-13.967972929795789956689052541352149
-13.015625,-13.952284471526373774478540905972184
-13,-13.936595884285998002675359105875654
-12.984375,-13.920907167676649853011129960910226
-12.96875,-13.905218321298660179503384977130002
-12.953125,-13.889529344750694771539229679506486
-12.9375,-13.87384023762974559150201670717541
-12.921875,-13.858150999531121956525230660768897
-12.90625,-13.842461630048441663954196221280286
-12.890625,-13.826772128773622060092593401961898
-12.875,-13.811082495296871051807100563267948
-12.859375,-13.795392729206678060559786625448293
-12.84375,-13.779702830089804918434138358952719
-12.828125,-13.764012797531276705716836319391841
-12.8125,-13.748322631114372529593583516620207
-12.796875,-13.73263233042061624351344385682429
-12.78125,-13.716941895029767106772262357574772
-12.765625,-13.701251324519810383861815688831558
-12.75,-13.685560618466947883127379312926406
-12.734375,-13.669869776445588434272395953440871
-12.71875,-13.65417879802833830424488888121845
-12.703125,-13.638487682785991551036182124724431
-12.6875,-13.622796430287520314918367745399848
-12.671875,-13.607105040100065046642797314859748
-12.65625,-13.591413511788924672117670232505797
-12.640625,-13.575721844917546693078545066462404
-12.625,-13.560030039047517223261311219088076
-12.609375,-13.544338093738550959582826436247793
-12.59375,-13.5286460085484810878300505167707
-12.578125,-13.512953783033249122354086548818466
-12.5625,-13.497261416746894679261077610975363
-12.546875,-13.481568909241545182587398629345496
-12.53125,-13.465876260067405502942029473207832
-12.515625,-13.450183468772747528094395889951742
-12.5,-13.434490534903899664981319007838046
-12.484375,-13.41879745800523627260202134888707
-12.46875,-13.403104237619167025265397063621522
-12.453125,-13.387410873286126205648965887585745
-12.4375,-13.371717364544561927124093582892397
-12.421875,-13.356023710930925284797175816059097
-12.40625,-13.340329911979659434711546978721701
-12.390625,-13.324635967223188600649889816066605
-12.375,-13.308941876191907007971885317523011
-12.359375,-13.293247638414167743916754566701945
-12.34375,-13.277553253416271543795204556760488
-12.328125,-13.261858720722455502490097759898051
-12.3125,-13.246164039854881710679919894637415
-12.296875,-13.230469210333625815193821253372547
-12.28125,-13.214774231676665502901653519123604
-12.265625,-13.199079103399868907537015590444215
-12.25,-13.183383825016982938845857914957281
-12.234375,-13.167688396039621533447674564985083
-12.21875,-13.151992815977253826790735124958619
-12.203125,-13.136297084337192245577173743236262
-12.1875,-13.120601200624580520028059765738457
-12.171875,-13.104905164342381615352822542010065
-12.15625,-13.089208974991365581781591593923765
-12.140625,-13.073512632070097322513141672455618
-12.125,-13.057816135074924278925199599143707
-12.109375,-13.042119483499964032387875487330793
-12.09375,-13.026422676837091822014924246315411
-12.078125,-13.010725714575927977681423462061763
-12.0625,-12.995028596203825267630270084731111
-12.046875,-12.97933132120585615998365009006207
-12.03125,-12.963633889064799997469321662956851
-12.015625,-12.947936299261130084665172712147364
-12,-12.932238551273000687059066889211878
-11.984375,-12.916540644576233941214477968110963
-11.96875,-12.900842578644306675325829647217487
-11.953125,-12.885144352948337139440805758575419
-11.9375,-12.869445966957071644620173692373242
-11.921875,-12.85374742013687111029887074123769
-11.90625,-12.838048711951697519105238201007891
-11.890625,-12.822349841863100278388350583237221
-11.875,-12.806650809330202487696376339763402
-11.859375,-12.790951613809687111441821199974865
-11.84375,-12.77525225475578305598234469412367
-11.828125,-12.759552731620251150338603786819726
-11.8125,-12.743853043852370029763263867534789
-11.796875,-12.728153190898921921367925721443364
-11.78125,-12.712453172204178331007246604002965
-11.765625,-12.696752987209885630611983223799728
-11.75,-12.681052635355250545155053345350146
-11.734375,-12.665352116076925538426999889088583
-11.71875,-12.649651428808994096789445849171772
-11.703125,-12.633950572982955910067249077452592
-11.6875,-12.618249548027711948732101987251024
-11.671875,-12.602548353369549436522271493200358
-11.65625,-12.586846988432126717635037989679856
-11.640625,-12.571145452636458017620167832558879
-11.625,-12.555443745400898097094440565556105
-11.609375,-12.539741866141126797388848947625489
-11.59375,-12.524039814270133477231595601154367
-11.578125,-12.508337589198201339561423707493424
-11.5625,-12.492635190332891647557139506671191
-11.546875,-12.476932617079027828960410277238699
-11.53125,-12.461229868838679467760051829904947
-11.515625,-12.445526945011146182297053179296939
-11.5,-12.429823844992941388840521780388999
-11.484375,-12.414120568177775949675569332484642
-11.46875,-12.398417113956541704734894450462233
-11.453125,-12.382713481717294885796453250205507
-11.4375,-12.367009670845239412260140845909234
-11.421875,-12.351305680722710067506834647492184
-11.40625,-12.335601510729155554833472895659128
-11.390625,-12.319897160241121431948057781750914
-11.375,-12.304192628632232922998580453188557
-11.359375,-12.288487915273177607099863868832769
-11.34375,-12.272783019531687982312207489448728
-11.328125,-12.2570779407725239040154937956428
-11.3125,-12.241372678357454896612079229250373
-11.296875,-12.22566723164524233748133994521642
-11.28125,-12.209961599991621512098174311136259
-11.265625,-12.194255782749283539217077952731713
-11.25,-12.17854977926785716501260184755324
-11.234375,-12.162843588893890425056078027750879
-11.21875,-12.147137210970832172997449356871078
-11.203125,-12.131430644839013474809868065419726
-11.1875,-12.1157238898356288674434307142548
-11.171875,-12.100016945294717480722993431045531
-11.15625,-12.084309810547144021313459038480164
-11.140625,-12.068602484920579617564245446818225
-11.125,-12.052894967739482524032830778398546
-11.109375,-12.037187258325078684475323465553437
-11.09375,-12.02147935599534215207992333050267
-11.078125,-12.00577126006497536570692070704893
-11.0625,-11.99006296984538928088652326612634
-11.046875,-11.974354484644683354313302602969707
-11.03125,-11.958645803767625380563413050649449
-11.015625,-11.942936926515631179747951795619574
-11,-11.927227852186744134802900352917345
-10.984375,-11.911518580075614577103010953002008
-10.96875,-11.895809109473479019073775513897273
-10.953125,-11.880099439668139232462237709573459
-10.9375,-11.8643895699439411709138782595137
-10.921875,-11.8486794995817537354891179887534
-10.90625,-11.832969227858947381739140447987734
-10.890625,-11.817258754049372566946733916821269
-10.875,-11.801548077423338036123689388243195
-10.859375,-11.78583719724758894534196456799898
-10.84375,-11.770126112785284820961331907973423
-10.828125,-11.754414823295977353301569087043567
-10.8125,-11.738703328035588023292420984432454
-10.796875,-11.722991626256385560619560856529363
-10.78125,-11.707279717206963231869602893883094
-10.765625,-11.691567600132215957161866333875926
-10.75,-11.675855274273317253739060537001707
-10.734375,-11.660142738867696004973348568038703
-10.71875,-11.644429993149013053228351491317866
-10.703125,-11.628717036347137615001574391049997
-10.6875,-11.613003867688123516755465627773572
-10.671875,-11.597290486394185249828860569518863
-10.65625,-11.581576891683673842803907484406439
-10.640625,-11.565863082771052549686723906739834
-10.625,-11.550149058866872352242984010737496
-10.609375,-11.534434819177747274812388726700514
-10.59375,-11.518720362906329509908517857145718
-10.578125,-11.503005689251284352892904599841438
-10.5625,-11.487290797407264943994304925808711
-10.546875,-11.471575686564886815926054418049991
-10.53125,-11.455860355910702245336110635060426
-10.515625,-11.440144804627174406305866964586507
-10.5,-11.424429031892651324095091377978303
-10.484375,-11.408713036881339627311387541336546
-10.46875,-11.392996818763278096663393400438451
-10.453125,-11.377280376704311008437520601833282
-10.4375,-11.361563709866061270818393867249709
-10.421875,-11.345846817405903351153269581560063
-10.40625,-11.330129698476935992240594218551646
-10.390625,-11.314412352227954715702502598994325
-10.375,-11.298694777803424110480450089306823
-10.359375,-11.282976974343449904472318395072711
-10.34375,-11.26725894098375081730822822072132
-10.328125,-11.251540676855630192240930343452652
-10.3125,-11.235822181085947405105026123305635
-10.296875,-11.220103452797089048277385627429816
-10.28125,-11.204384491106939887548982817472977
-10.265625,-11.188665295128853589795949013082416
-10.25,-11.172945863971623219314954425675937
-10.234375,-11.157226196739451500665059223100069
-10.21875,-11.141506292531920845834926549253753
-10.203125,-11.125786150443963143530756337436064
-10.1875,-11.110065769565829308356476717862502
-10.171875,-11.094345148983058587633615364862299
-10.15625,-11.078624287776447623583862233691168
-10.140625,-11.062903185022019268572623715226758
-10.125,-11.047181839790991151086852141168559
-10.109375,-11.031460251149743990095109591355641
-10.09375,-11.015738418159789655412186812496628
-10.078125,-11.000016339877738971664642412377117
-10.0625,-10.984294015355269263427349937111315
-10.046875,-10.968571443639091639074536494989856
-10.03125,-10.952848623770918010861861713660181
-10.015625,-10.937125554787427848728815392267285
-10,-10.921402235720234665283101549889208
-9.984375,-10.905678665595852229400720916617016
-9.96875,-10.889954843435660505847158430596533
-9.953125,-10.874230768255871318296422084801124
-9.9375,-10.85850643906749373309565952638035
-9.921875,-10.842781854876299161093694086566472
-9.90625,-10.827057014682786174822067268725381
-9.890625,-10.811331917482145038287044924227972
-9.875,-10.795606562264221946600534096639062
-9.859375,-10.779880948013482972646961427342638
-9.84375,-10.764155073708977717951876618601108
-9.828125,-10.748428938324302664886360185565739
-9.8125,-10.732702540827564227309227951737099
-9.796875,-10.716975880181341496716529718560794
-9.78125,-10.701248955342648680934930444354015
-9.765625,-10.685521765262897232362233183512344
-9.75,-10.669794308887857662724547953060908
-9.734375,-10.65406658515762104128542350376793
-9.71875,-10.638338593006560173407633473806622
-9.703125,-10.622610331363290456333238292105497
-9.6875,-10.606881799150630409012023073307919
-9.671875,-10.591152995285561872772433101613641
-9.65625,-10.575423918679189879592685727550498
-9.640625,-10.559694568236702184692823884851558
-9.625,-10.543964942857328460131085151229564
-9.609375,-10.528235041434299146050084394391049
-9.59375,-10.51250486285480395617994051892934
-9.578125,-10.49677440599995003416661150298245
-9.5625,-10.481043669744719757254329512318379
-9.546875,-10.465312652957928183811142012719393
-9.53125,-10.449581354502180141146157958310026
-9.515625,-10.43384977323382695002616268103766
-9.5,-10.418117908002922782257793288015208
-9.484375,-10.402385757653180647659450305719885
-9.46875,-10.386653321021928006704552981396691
-9.453125,-10.370920596940062005074616919861232
-9.4375,-10.355187584232004326316935322438018
-9.421875,-10.339454281715655658757370592598843
-9.40625,-10.323720688202349772773902930515193
-9.390625,-10.307986802496807204491128066194202
-9.375,-10.292252623397088541909838645024748
-9.359375,-10.276518149694547309439154001633194
-9.34375,-10.260783380173782446751372010828034
-9.328125,-10.245048313612590377831795109972397
-9.3125,-10.229312948781916666047221013470069
-9.296875,-10.213577284445807251007577498722956
-9.28125,-10.197841319361359262945310186027105
-9.265625,-10.182105052278671410286592552189802
-9.25,-10.166368481940793936037208433625049
-9.234375,-10.150631607083678138554048745423366
-9.21875,-10.134894426436125452220555653056247
-9.203125,-10.119156938719736083491128393029246
-9.1875,-10.103419142648857197715464580186639
-9.171875,-10.087681036930530652099038213639542
-9.15625,-10.071942620264440270100399567131175
-9.140625,-10.056203891342858652509711401891296
-9.125,-10.040464848850593520395898958133843
-9.109375,-10.024725491464933585051976257870817
-9.09375,-10.008985817855593940009506480661016
-9.078125,-9.9932458266846609701337474470466438
-9.0625,-9.97750551660653677275081224749012
-9.046875,-9.9617648862678830856971272634614105
-9.03125,-9.9460239343075647171195825039793986
-9.015625,-9.9302826593565924717920293695833686
-9,-9.9145410600380655686501754786764596
-8.984375,-9.8987991349671135441824416446038214
-8.96875,-9.8830568827508376362489688414861692
-8.953125,-9.8673143019882516428346791737708031
-8.9375,-9.8515713912702222501750903605518808
-8.921875,-9.8358281491794088246254437090957791
-8.90625,-9.8200845742902026625746163824811426
-8.890625,-9.8043406651686656926352351105438122
-8.875,-9.7885964203724686242703752402171968
-8.859375,-9.7728518384508285369452007968610959
-8.84375,-9.7571069179444459038188623903990881
-8.828125,-9.7413616573854410439179044341649823
-8.8125,-9.7256160552972899966573250571855201
-8.796875,-9.7098701101947598124992648055054433
-8.78125,-9.6941238205838432534620569793471008
-8.765625,-9.6783771849616928971140361800150413
-8.75,-9.6626302018165546376070549828053379
-8.734375,-9.6468828696277005772240839429156637
-8.71875,-9.6311351868653613018335494015488004
-8.703125,-9.6153871519906575335601784919847386
-8.6875,-9.5996387634555311538980527289480806
-8.671875,-9.583890019702675590406301647033323
-8.65625,-9.5681409191654655600413768460574325
-8.640625,-9.552391460267886162092114870046613
-8.625,-9.5366416414244613135948046087256039
-8.609375,-9.5208914610401815200152010251064887
-8.59375,-9.5051409175104309738928512749316929
-8.578125,-9.4893900092209139740502006166107085
-8.5625,-9.473638734547580657874702458299455
-8.546875,-9.4578870918565520390865476099064974
-8.53125,-9.4421350795040443433076300660200558
-8.515625,-9.4263826958362926336489578031065164
-8.5,-9.4106299391894737184338740830395934
-8.484375,-9.3948768078896283330731541492499206
-8.46875,-9.3791233002525825880052600893306251
-8.453125,-9.3633694145838686745107486916852342
-8.4375,-9.3476151491786448201040085730353624
-8.421875,-9.3318605023216144850981284750754885
-8.40625,-9.316105472286944791829742737415224
-8.390625,-9.300350057338184177920136394419268
-8.375,-9.2845942557281792648366944794627895
-8.359375,-9.2688380656989909329049208251630897
-8.34375,-9.2530814854818095938057032959765121
-8.328125,-9.2373245132968696514752368436190138
-8.3125,-9.2215671473533631422060043789734616
-8.296875,-9.2058093858493525446264290182182838
-8.28125,-9.1900512269716827501142200555849087
-8.265625,-9.1742926688958921840740087570855959
-8.25,-9.1585337097861230683835779110108522
-8.234375,-9.142774347795030815184799588263372
-8.21875,-9.1270145810636925420652767471482526
-8.203125,-9.1112544077215146985446035516379514
-8.1875,-9.0954938258861397936450833356474976
-8.171875,-9.0797328336633522141906381898216886
-8.15625,-9.0639714291469831233394756852019207
-8.140625,-9.0482096104188144287158111422448056
-8.125,-9.0324473755484818093635423017039081
-8.109375,-9.0166847225933767906002007750749188
-8.09375,-9.0009216495985478557027240732244455
-8.078125,-8.985158154596600583207565451945103
-8.0625,-8.9693942356075967984563476700610985
-8.046875,-8.9536298906389527278646316898457026
-8.03125,-8.9378651176853361442353722688501066
-8.015625,-8.922099914728562491280228436328938
-8,-8.9063342797374899753510463712175214
-7.984375,-8.8905682106679136122204927558105821
-7.96875,-8.8748017054624582165849450054882046
-7.953125,-8.8590347620504703217942967700842739
-7.9375,-8.843267378347909017142267813558895
-7.921875,-8.8274995522572356898770709808187976
-7.90625,-8.8117312816673026589158387390649424
-7.890625,-8.7959625644532406870670001120754923
-7.875,-8.7801933984763453583827771569235594
-7.859375,-8.7644237815839623070790889628459021
-7.84375,-8.7486537116093712842723600114784733
-7.828125,-8.7328831863716690485919771668294194
-7.8125,-8.717112203675651066533373091385066
-7.796875,-8.7013407613116920082198800078227213
-7.78125,-8.6855688570556250240415418846943058
-7.765625,-8.6697964886686197874359396815580548
-7.75,-8.654023653897059288869716504969002
-7.734375,-8.6382503504724153658698295362511479
-7.71875,-8.6224765761111229537405443793880795
-7.703125,-8.6067023285144530413857648513875722
-7.6875,-8.5909276053683843164363958053965077
-7.671875,-8.5751524043434734836590057181518592
-7.65625,-8.559376723094724240395025612689109
-7.640625,-8.5436005592614548925490262666907621
-7.625,-8.5278239104671645944101901076493654
-7.609375,-8.5120467743193981953528699094100003
-7.59375,-8.4962691484096096762200342022338239
-7.578125,-8.4804910303130241579473686117268446
-7.5625,-8.4647124175884984647357611408927147
-7.546875,-8.4489333077783802238257742309602753
-7.53125,-8.4331536984083654836694223112038167
-7.515625,-8.4173735869873548320320539767994978
-7.5,-8.4015929710073079952903048539434903
-7.484375,-8.3858118479430968999208609608965446
-7.46875,-8.370030215252357176899071654938265
-7.453125,-8.3542480703753380894461930987875981
-7.4375,-8.3384654107347508642791429061190075
-7.421875,-8.3226822337356154062270178056710934
-7.40625,-8.3068985367651053757841805796664081
-7.390625,-8.2911143171923916088703701378915863
-7.375,-8.275329572368483857763937465584393
-7.359375,-8.2595442996260708318648664988713562
-7.34375,-8.2437584962793585166296069454997699
-7.328125,-8.2279721596239067486998278875822845
-7.3125,-8.2121852869364640249218968344264419
-7.296875,-8.1963978754748005226230967981999967
-7.28125,-8.1806099224775393081742098591816261
-7.265625,-8.1648214251639857105260132919993662
-7.25,-8.1490323807339548360593451152643398
-7.234375,-8.1332427863675972007345890821616367
-7.21875,-8.1174526392252224551665914751617091
-7.203125,-8.1016619364471211778850380239013553
-7.1875,-8.085870675153384711668070788462201
-7.171875,-8.0700788524437230174582913771174258
-7.15625,-8.054286465397280519985155254563925
-7.140625,-8.0384935110724499188259863593977772
-7.125,-8.0226999865066839382393033006826253
-7.109375,-8.006905888716304988698716788330663
-7.09375,-7.991111214696312712643198583310258
-7.078125,-7.975315961420189386539898143922879
-7.0625,-7.9595201258397031509287543368240774
-7.046875,-7.9437237048847090396837730792219923
-7.03125,-7.9279266954629477792838714719935182
-7.015625,-7.9121290944598423284364755749730347
-7,-7.8963308987382921279394499038737027
