x,y,m,f1
257.125,1.8177048285463614653946111870357341437497309330133547899747384127854930753e109,31,-256.12106468295801542861888911298495796615129034920239053351065760138172948
257.25,2.0587246375668495108108469807183456782102881607050686309929670613943165948e109,30,-256.24606661796792949950158038209698848179313870818958451667082726616681947
257.375,2.331703187110988180171613136991135428045904770528744264364334512236276334e109,30,-256.37106855107575526733638902443832531442408766785714422747198404343768129
257.5,2.6408782146716446641853932666080446119434666895523262689477467442801606952e109,30,-256.49607048228429612341636356396203480205961027852245628376566117335266421
257.625,2.9910493924545789315466672203584879819305722751641375566863934172654857942e109,30,-256.6210724115963499523512682649082518474811112060922372864123137347647865
257.75,3.3876528426047385271259315856035990093797141262024846511879524145405101987e109,31,-256.74607433901470914558274899980346930744417195772041247896433413050307997
257.875,3.8368455336733126185386104287865781858361331619442862723183340060628128366e109,30,-256.8710762645421606148597113939580483079996858390048161086604147602568919
258,4.3456008686690801148779169581932311254729226396068648266622121638073477909e109,30,-256.99607818818148580567404784280485531933980654344707472494290021350187754
258.125,4.9218169488040783181217284322004520839155845241962061591274368831169712526e109,30,-257.12108010993546071065684946270326659713280239054855175440389847366152908
258.25,5.5744391938539055779609004726254767847116756769022261268887983084526335553e109,30,-257.24608202980685588293523850247678546592471478664506280245095413790233706
258.375,6.3135992229630235080574142661475595637748028567607551771675711098896945786e109,30,-257.37108394779843644944995621194761995561012492381641489959278490845950739
258.5,7.1507721521964873691438490949686797685464002377512046219225821200648656293e109,31,-257.49608586391296212423384063506625690533802096782406930117579970133652126
258.625,8.098954751091877015888785522359253694729788194590562652290111182012420982e109,30,-257.62108777815318722165132826889689518497382553771043690859493972902049109
258.75,9.1728672243389948812175796453443274119880521381459839047522884300574027351e109,30,-257.74608969052186066959911300569917811643228530132450525754994004294988481
258.875,1.0389181751539160486556694787435326901294226987138720303760363329519377666e110,30,-257.87109160102172602266809525363166770805418022763808354415729464486725431
259,1.1766781333466624279204450231962908384909023853793532012595204648341474289e110,30,-257.99609350965552147526675361218166602600754699055844429300750366559146232
259.125,1.3327052963823101864386388936335099793612239880798545461271261805848466066e110,31,-258.12109541642597987470607096128810752095554345135473234112727026199984029
259.25,1.5094219678449622047624742912243181194307744548357566552182936302642139514e110,30,-258.24609732133582873424614630825817617709723287698393854955562544734530208
259.375,1.7095716637613759669180426430571796910464832685854762329254835892738177692e110,31,-258.37109922438779024610462322397295854062320284819864443213026817429408699
259.5,1.9362617080698416144521804760411506488640661380877355785602148638347246296e110,30,-258.4961011255845812944270651895218030673325999963141376862710818928256122
259.625,2.1930114766997264366185721625442494513772301106481486830155954864214544278e110,30,-258.6211030249289134682194076662881519736860785915546170331459478712509058
259.75,2.4838070393396420987264153312949900835259837857420683861018598784921710098e110,31,-258.74610492242349307424261619662053682266283873840095745758532602189777715
259.875,2.8131630473111192468344841126298039192735204697880793560438897012558653228e110,31,-258.87110681807102114986967933855033479440047246527041720347933790785302843
260,3.1861928284776414750250151361662254802159635541301631510385174666762560162e110,30,-258.99610871187419347590506473655197843757751810608578301951045482121808274
260.125,3.6086877775530276575071356285501643675490178435503573985424891571546470049e110,30,-259.12111060383570058936676613107086487445993110622735805192981076460523391
260.25,4.087207274507295762254526987250410145687551433902713536668121534107133266e110,30,-259.24611249395822779623106861245854555483661281165424284323896101232208017
260.375,4.6291805272435664239073369059207501170122065693777781542864445838326207946e110,30,-259.37111438224445518414015893004327641195818318105710164590749284090190637
260.5,5.2430219198747865175288420833229101708575377943492119162365318308454483064e110,30,-259.49611626869705763507270717431610910043196124430089841908357413964858779
260.625,5.9382616576392506734493007672647364041704733799611359970525334057943300784e110,30,-259.62111815331870483797754565961790173764433938289914907055905977662027207
260.75,6.7256937370155638791863772605465925422908118293771398163480671511100848639e110,30,-259.74612003611206130137057034626047315640367606565364205636587794281677023
260.875,7.6175435386191970206255567102431965223296584419842286907169708055790426187e110,30,-259.87112191707978636589498965469522479424314068805972421328975326803879369
261,8.6276576451616781189925688230166870606258522783694670852819391178035462379e110,30,-259.99612379622453421684504504014457111427075934897985605802968903058354038
261.125,9.771718831861311663992800911331784189622308321261297818203881061010018467e110,30,-260.12112567354895389665332721402517010424125866009755346652465511277743863
261.25,1.1067489567570220541750598278798572112073978159067725609608410682061234839e111,31,-260.24612754905568931734181141850700195548495768415907271271530624956626262
261.375,1.2535087807596295183095041247117388316711638998725077293249606092427320909e111,30,-260.3711294227473792729367346826586329741439640814884308813167205028737255
261.5,1.4197299360625152707315773143246420000396491046494449554166053656832626536e111,30,-260.49613129462665745184743751281640377201815874294495953857445081761706919
261.625,1.6079931680073063805006408959709018939189492603535492076279355142523885861e111,30,-260.62113316469615244920929199607373031254158428100852123482637340648237772
261.75,1.8212214573446298806870127901135694441929359613341588258820152246447138862e111,30,-260.74613503295848777919083782410619146708834726994438478820603950197754868
261.875,2.0627254051834434142226314887434110740396481362492635471146307077054147741e111,30,-260.87113689941628188726524727491863860438881833860067059749636171782234789
262,2.3362546366838586290878297091905845895520358100372981124793218276209806431e111,30,-260.99613876407214816244623972251229553764484992698720437339586681988112702
262.125,2.6460560216844526929329690264127696104728673056731981422843555418451297771e111,30,-261.12114062692869494948856577891286763963834234073114530894039302100057112
262.25,2.9969396163108894093460403328058335567039297038840017671802006188864906552e111,30,-261.24614248798852556105318070946524615414166086391882589326169340202714826
262.375,3.3943533495072851555441779985073905939112487494482508665910353638853833558e111,30,-261.3711443472542382898372263007767287267127267330056797222263870488735342
262.5,3.8444676142270344977945928195635084886178501032679999856665961654010406412e111,30,-261.4961462047284264206689399011690826891827813107784313994227587402193289
262.625,4.3542710768245675014177627041616157768656606423456646033517507094897675136e111,30,-261.62114806041367824256760889597060779583350139062857957585667799039932636
262.75,4.9316791923922406883960432852664474691933433892635615377914620964595254255e111,30,-261.74614991431257706076868842443301516070140752318404021991124322137841668
262.875,5.5856571110925391306166861912034070967333811600077531175009535955153519939e111,30,-261.87115176642770120871419969148488512402044824906562523824715474814701172
263,6.3263588840090524204796264084153634915830182828948072920578154981788290847e111,30,-261.99615361676162406000852577592420523164747668673843465035722773684374367
263.125,7.1652851301507236762136480111188295902976597205115187670971295723468129244e111,30,-262.12115546531691404033972138699757721378362748826074177404978104804307559
263.25,8.1154616129233744801768449253577447216047086487881872938866754007934809519e111,30,-262.24615731209613463936645257360372549734125868249645495426363000729157174
263.375,9.1916414990825164596811588154717637476564152700746681620181198482665936093e111,30,-262.37115915710184442257068194458459572053089428625370271222341960549797724
263.5,1.0410534440944471876368529408671899171681133061217803163407403133998104397e112,30,-262.49616100033659704307621451471930563488392638819122772957334618292213522
263.625,1.1791066039170116808261150989536869933827855180806204944706561395895573986e112,30,-262.62116284180294125343321884910525744652993911865154905828680944615201346
263.75,1.3354671715215882631462733389149212023742286793749506333922480138613515027e112,30,-262.74616468150342091736883773858764362145579928732915184470885824976263184
263.875,1.5125629556896695601180550915842330800835832078040614015914652981196248713e112,30,-262.87116651944057502150400220077422952307142394428743769183841240933440709
264,1.7131437305723720046261992793441575437794772164877417963291207233649283407e112,30,-262.99616835561693768703656216493757625811187484731100077460573085481791693
264.125,1.9403239340165127221252051969429906087931883866527385112839812805093377273e112,30,-263.12117019003503818139084676475272402389790733906108220983807377698508832
264.25,2.1976310285376252714354804460824924389038503483172681205022007510283226031e112,30,-263.24617202269740092983376673033578599765759195396834786725458119876340045
264.375,2.4890602759313964140373986464093438566448562837897587799789621514283020574e112,31,-263.37117385360654552705757094042894871077074402450073844136903454716171273
264.5,2.8191367761145556278473308738270197419370210890354913834363432900619939146e112,30,-263.49617568276498674872936876681112736149051591535031711369234375203297794
264.625,3.1929857335953028829043372970320206674636088515320114892966892567107383592e112,30,-263.62117751017523456300752941609212095280739216585990672439805593098610005
264.75,3.6164120427438710189449981616836758284196631516030856916366702021861679582e112,31,-263.74617933583979414202506904896273640261063258418884137957979083210793243
264.875,4.0959904277501015825905784266509241661064758987625611984064092364559493978e112,30,-263.87118115976116587334013603371523309012261268158813089320361688123549465
265,4.6391675370644624657384480581019267799534914732956253334551329507873076896e112,30,-263.99618298194184537135370426940885596324833973988312536253580780576196269
265.125,5.2543775777673343037117947453902487700741268833184663553285243655070324888e112,30,-264.12118480238432348869458409442549841829566140360395793097766158668418876
265.25,5.9511732855818454835626410174972701509615618355920634468212994674998230973e112,30,-264.24618662109108632757185987833203329142139165411973031415228202289967755
265.375,6.7403742644036508322424416306472940853436537010243686820199984664794552023e112,30,-264.37118843806461525109486297892998435720578232538708175884514721955740805
265.5,7.6342349989655568858391022650531656258698152020036467755151256233915976895e112,30,-264.49619025330738689456078833212143961422948506845859973325702612632311598
265.625,8.6466351497750960899985094472794622798981661509395728824922365915604111675e112,30,-264.62119206682187317671006252974393400661478326308604353213245180330316562
265.75,9.7932950855039770020731373783939987085292038271989542113680096042421447443e112,30,-264.74619387861054131094957082981800024059329006554868967968248594705997894
265.875,1.1092019999944051851052717438404171837923672888928113645961207391217348894e113,30,-264.87119568867585381654385013470079340875097210395950640815150122208961281
266,1.2562976404562112319374945827223197436003549919129812643473761266622818367e113,30,-264.99619749702026852977435456543927362767700352785236283097110115720701995
266.125,1.4229005290479858120450485670031886508391458464669103635553772389425511065e113,30,-265.12119930364623861506689985515855996583332691663556782049325609208366223
266.25,1.611597682318461481682784819024941736848767733652445915684282512214258479e113,30,-265.24620110855621257608739238059697121918007019766709923787253169324729257
266.375,1.8253192078285350901245432385613239678512100917303415677269914208976269874e113,30,-265.37120291175263426680594824890071045923353420068958407334316379033439436
266.5,2.06738380571848839854302199512420362496249173980350291084956244142318792e113,30,-265.49620471323794290252950745650993960740285029387304428686672213699374677
266.625,2.3415503048989169490145862600578921757442830654969515619465864784102794358e113,30,-265.62120651301457307090304773839597921020915141674932076056586545683513343
266.75,2.6520760342169432167482324590010636156998998182787101139508665831349295915e113,30,-265.7462083110849547428795023290384512425105018236443622722161024252575781
266.875,3.0037829350988336805927200893176128498703125294276905318999246838600496877e113,30,-265.87121010745151328365848546135329555907954053554453638994847909366101365
267,3.4021324423983690146009000336237539228122286682082303475028017306176710296e113,30,-265.99621190211666946359392903628971198616729565074326564104144836118600737
267.125,3.8533102963545262319784147814009094788626184986784336604947023201637110068e113,30,-266.12121369508283946907073350399823022093673906670174491878477574670727369
267.25,4.364322602797183390545357374596996202740154567158723580844894288227708538e113,30,-266.2462154863524349133505356073253504669032249843540431273220725814961829
267.375,4.943104633431131340161727354143051306742668311696158110340693580087628746e113,30,-266.37121727592786284738669524990463217301203757557007305508049600296940634
267.5,5.5986440558898777817356252022996015939946912636877777037845587871850679879e113,30,-266.49621906381152577060860336428188053965605817629544899863822686669485509
267.625,6.3411205073546284414365716502341624068220369350112087630067541617112749574e113,30,-266.62122085000582164167541227032537563238253263062126871278959209177736008
267.75,7.1820636793610990888440131165178214774382719677055383992248209067732689424e113,30,-266.74622263451314388919928963062313264588463644464908062853153553454363646
267.875,8.1345323689097828431513298879919236873792840898853498981747400566796568575e113,30,-266.87122441733588142243829672765024011658561625318886974807540687092967903
268,9.2133172766191976875387703064082059266351783583712814293690572273250516262e113,30,-266.99622619847641864195899140719270187921816405988957361708886761285688306
268.125,1.0435170701473948749799343590952461838643517193750892803517838865855945139e114,30,-267.12122797793713545026885565383225441946881658348962046386023888875548605
268.25,1.1819066699448444763115824619465472902680738360611269114229624279811170274e114,30,-267.24622975572040726241864738722172981387144810599739276804567091998881018
268.375,1.3386495746420875713648563565068912308284057293224748846831815370509752792e114,29,-267.37123153182860501657477569240511097265401970893926520155928923928951048
268.5,1.5161798481679214464475251980061311290885898696149402759031993717074855665e114,30,-267.49623330626409518456179832355294497098535270494231699058713667377430528
268.625,1.717254371528487603973426616012307496087264403189348801925643199799271436e114,29,-267.62123507902923978237513994818474546384950370295527955606336627292134959
268.75,1.9449956570027566288100133433164274068360293201366668404122965884539833379e114,29,-267.74623685012639638066412922822796893890778030045216000497188344002919862
268.875,2.2029403407354505932152888965348591794926130885224936919558709803127647453e114,30,-267.87123861955791811518545246511067287485131787780082312440757079546210449
269,2.4950941068582627657624332360856565511235940837127596450815350838671406765e114,29,-267.99624038732615369722712116849467612209203137395649455288242205535926149
269.125,2.8259938961601640188655028008103271638929047976446285126388540113224940509e114,29,-268.12124215343344742400305054222060055142969658489969147931280634408561403
269.25,3.2007783654664059200102102774502889562717355149491177972574779380209456283e114,30,-268.24624391788213918901834551654827371370336057790436090802441716815981505
269.375,3.6252676920308337047791138305315577924695591396677606473320796620407333776e114,30,-268.37124568067456449240539059282834814056875140361458808699155880607879538
269.5,4.106053962387684986362670646730097522374794144743556151098448263946985861e114,29,-268.49624744181305445123083940532641473412911046590889515685047037054631584
269.625,4.650603549501550742848739257348385333481482433214852751451008439564244071e114,30,-268.62124920129993580977359954503216349013702786044879219569511010220302686
269.75,5.2673730682510116608815119959325905912353197281490887202255056128646378699e114,29,-268.74625095913753094977390783191611972313847859614510104433424661506983874
269.875,5.9659407101747146478000155196392645973717020060714705822374805289240490145e114,29,-268.87125271532815790065359086523804004913689020784370731271065622734965248
270,6.757154997274005348313738662556620850209776530869635807305657575417004723e114,29,-268.99625446987413034970760532615710835122942989550394880772659461799314904
270.125,7.6533032652138536534247141567819132990540405598405006809501615278137618055e114,29,-269.12125622277775765226695215303758300140706771441571591054729033662163524
270.25,8.6683024926959892171252250127188007348873611957832589807752022958756913439e114,29,-269.24625797404134484183305835747750420370611841926907393539756629273924344
270.375,9.8179154408545851499195139614342691404130102634362010976753686449258302281e114,30,-269.37125972366719264018371989820550199409630937503595415298161559719776105
270.5,1.111999545963650010009570990138226849285629300154090164635229173435181934e115,29,-269.49626147165759746745069868058471457998232051749797272535473076583664662
270.625,1.2594763763381090079181846082073520899238571958994903726407642969630728171e115,30,-269.62126321801485145216906640152643239005076727600413048944285164464520639
270.75,1.4265123482124927024023679705205295648889887194301979938221984475282782232e115,29,-269.74626496274124244129838761314245996050477970735090054556373852913084583
270.875,1.6157015366357753679052482745243454503195526665477898426408674185848757978e115,30,-269.87126670583905401021583403344750539887136843047469704763439577124468307
271,1.8299820669920033417120858238574691018920694448587079485652833993171136776e115,30,-269.99626844731056547268132178885437050167426567888477311107294811655041371
271.125,2.0726817468508735818160099476580784159905452490970023303990438800836636586e115,29,-270.12127018715805189077476293107856338888879686211372452873786836737259217
271.25,2.347569750122869958142097225138117010061470410982076006454364079298458095e115,29,-270.24627192538378408480552223037846416406451390054621806663948904881498468
271.375,2.6589151562683955328629967257650356054600371528634595921211341819623661063e115,29,-270.37127366199002864319416990779565150446106550833494327946518112479590834
271.5,3.0115532537848710427789698204001045307165025865885351582746926280266186133e115,30,-270.49627539697904793232662063122078741016880782064618378382343680005496162
271.625,3.4109606377930075375665502581063458822151576628985198279496232891558460586e115,29,-270.62127713035310010638074876368693587256546927123419578842498311532002499
271.75,3.8633402681366578226092571665248879936184388440121991984579063100447211129e115,29,-270.74627886211443911712556951727777014563396115458020928593527312029466771
271.875,4.3757178091215344223886219941192718709137364629370376228324729465123407317e115,29,-270.87128059226531472369307533242624752181997283069133678030883642576356922
272,4.9560507472498117769087731111452609552512729745404027670293146661707083359e115,29,-270.99628232080797250232281647016347846041018597549425503555358060151150093
272.125,5.613351981782131793794565882232167297220475580669885637267203177173871157e115,29,-271.1212840477446538560793144740512003669892715030623830642878014767448585
272.25,6.3578298077587757291625979855203106835798179033609200416060773405094925881e115,29,-271.24628577307759602454239682908803021057460184059327472984781563487066446
272.375,7.2010464657296605254786880092912599385628450624779940611786711449545289565e115,29,-271.3712874968090320934705408168130923960084924469141704788443125127044934
272.5,8.1560977208334548608194786069421513849348991443757979682315865107013776329e115,29,-271.49628921894119100443731423913430957721540399862848481988472039225663434
272.625,9.2378162605092010415645028166863157536752321468597124885137579328972716804e115,29,-271.62129093947629756444100035807624770219184806854399265247246631989666181
272.75,1.046300207009329551428024476080060172276378938901793085395647543327254084e116,29,-271.74629265841657245548749407466759824790501965196166515985013664760410865
272.875,1.1850683364597475432899853047789800831587014091737923193039307232724526577e116,29,-271.8712943757642322441465560475648683017204665760516379895550190921160483
273,1.3422412129588839241003072426194267636561455466855348618832835223689681938e116,30,-271.99629609152148939108151113073037290965000768650840218706578752700329592
273.125,1.5202598861673576686701182171397076742029564996706220411905196680175617397e116,30,-272.12129780569055226055247718954295586151094207961758963496343308096114429
273.25,1.7218891707972633153057076717278998553072638752792159158997041995525016612e116,29,-272.24629951827362512989321003611280844961182723825149221840447869914548617
273.375,1.9502605893628296933966960526405866814212106774841855744851925828715141395e116,29,-272.37130122927290819896164990729114588506422392215942969411637413452328729
273.5,2.2089210107508596493633749807823010537768561454360072356748490172531800321e116,30,-272.49630293869059759956425459290520450714461238551038020672719347852606442
273.625,2.5018877401015377541979411972307463038982848283535788307708826075938534559e116,29,-272.62130464652888540485420400710293738387925495170532882648791729126113072
273.75,2.8337109156995473004164129600078913087652598998959148176390150860116378756e116,29,-272.74630635278995963870356068235384009558424505812486111949295683206238384
273.875,3.2095441820768986205604131499069824436912974960687709914881897191874475408e116,29,-272.87130805747600428504947035361649197679437821499426240445852342541007212
274,3.635224737085573199249410720630718811178233567426892224793677438883597773e116,29,-272.99630976058919929721448648944364109430395947162085455982902095055326676
274.125,4.1173639963070424797935512827017993282346178883600755832191927695309640402e116,29,-273.12131146213172060720110231734601448767740922445742243136921054693432192
274.25,4.6634502830888352160956009733123292378766347384531518834052795624751021183e116,29,-273.24631316210574013496057358257054975184975510102330208959970355958534883
274.375,5.2819651392975480514130079247219735586977394489657276612885688066831379497e116,29,-273.37131486051342579763611497256150112035954651805620040470529008234810346
274.5,5.9825150634548026507670297878016684721049093665055116041397219675951848282e116,30,-273.4963165573569415187805528337579840293531721581618973197510635947687249
274.625,6.7759807225643469153271267594727313129898718860151424141027154461929972081e116,29,-273.62131825263844723754851650303312775399379800217094013637245706367082561
274.75,7.6746859553674501852058114182514946460901606613535900960373311978076522894e116,29,-273.74631994636009891786325027299227682295507061604711486837583455880205177
274.875,8.6925891921964325393562919363726298397108549009507610475553693394472616372e116,29,-273.87132163852404855755812770851481874757208870234928906422963953845576664
275,9.8455002648083867051496650720251389402290283431009816874811635217443709993e116,29,-273.99632332913244419749294973134044770307660315035567347940161462497990229
275.125,1.1151325973982191720712043582337038630318591548167285761967718782173749e117,29,-274.12132501818742993064510759016025990025966444459446826356530243517591089
275.25,1.2630348229378612815670560706195133347036328109740380045274262678405619371e117,29,-274.246326705691145911175691535570304233091610744859911326399456516446286
275.375,1.4305539082135185132249137334299611758459988023401123687654128237836293167e117,29,-274.37132839164572836347062572237439798369033526139503291826351542095591742
275.5,1.6202917543754772154222707364163840095834145430255478186228454191707028511e117,29,-274.4963300760533095911569095660785072102042895681347995272228692831688764
275.625,1.8351953733951893981086253726635183494547645384795688732745957456255062327e117,30,-274.62133175891601798609404548599515877453197116941752745749450695354389633
275.75,2.0786026635327803302761856890377821851612471990661837995673694934316652435e117,29,-274.74633344023597803734073267416759800635641801422187896507701778663521866
275.875,2.3542942565475116843460620301340440748994748094837989879213689431225639103e117,29,-274.87133512001531034009690623732416319477692522568031064361861176376631606
276,2.6665522420301892914476186237442554823597153766062640011560690959295584971e117,29,-274.99633679825613160462120076827807396673739379111742548998388821695356692
276.125,3.020226681066569756975144462721698205047323852540847036120394763981163223e117,29,-275.12133847496055466512391711359101158689070991815004972494962196503413214
276.25,3.4208109424416382179240291756542189257069515431867015541023563810259036472e117,29,-275.24634015013068848863557081591501949409311454812150846836691888086812969
276.375,3.8745270316459436716802614514601531097611409864468345327148645699381293433e117,29,-275.37134182376863818385110042221091378371802541433957138680944119296908384
276.5,4.3884222381760823669913212969432097473468168559013493348322584122603664736e117,29,-275.4963434958765050099498135630071351199347801407758564901104341047555615
276.625,4.9704786024434352001327095823886577368915157475976256532001455188055784101e117,29,-275.62134516645638638539114842300539229408631516766250917167733895517337481
276.75,5.629736902749806069263365139599683682351620699827324438387691821853672019e117,29,-275.74634683551037589668632793965316706919960409697039632127101231431354088
276.875,6.3764370883494165003371257629240109023356008175720287423834878488816999428e117,29,-275.87134850304056330714598378378282081130256875474259469558929369564412612
277,7.2221773400979211541575517328436521884107972661800690226777124050018059276e117,29,-275.99635016904903456560382689505734331240698912892692822690606356875627338
277.125,8.1800942295596845877808828336292223784343859752989541979622570403934700938e117,29,-276.12135183353787181511644106475841747943634033959841272872631568623615557
277.25,9.2650667751999613151412498283568313999473871586398131009784880173090212405e117,29,-276.24635349650915340163927577939817108837703097678024315456702342602715492
277.375,1.0493947565520643943039351225795674812832277232079830533599614437137798806e118,29,-276.37135515796495388267891426072650589716041430332341853104943910143933781
277.5,1.1885824539474125573379740521301307545745325885544716045153575089672142617e118,29,-276.49635681790734403592169236093601866669798048877793966558082303337087906
277.625,1.3462317490741843650847730449820857012183297325004807573623790175713493164e118,30,-276.62135847633839086783874369623106778471828937934087144796078171763859901
277.75,1.5247913901891044101249464033442105959111011292937242239728844614396877252e118,29,-276.74636013326015762226754612742132894159545623386962946867490951483067542
277.875,1.7270349325405518170327120805192052868693396968080099058196865239865770949e118,29,-276.87136178867470378897004442281808524165398378680199687487777108771808526
278,1.956103822061549001054981236083245831775395596654744217381338095679373327e118,29,-276.99636344258408511216742366644839852725175869417207220849937943385928641
278.125,2.2155561939379590582900048055986465115640505864789937985886231486451356438e118,29,-277.12136509499035359905160770345312239510923202242548382473618721308928393
278.25,2.5094221441175246078590194203173515007613903038179705190125415583358102349e118,29,-277.24636674589555752827355664449438167331203131072222269399518105923686054
278.375,2.8422663323825515625182485499475285246052944015930907352188735398809774557e118,29,-277.37136839530174145840843718206162157260846980560917355808924487745613954
278.5,3.2192588895052777895411496433060495911565288395582814529015833102090204698e118,29,-277.49637004321094623639773920372761104969236775976980003982380045656923191
278.625,3.646255730009741667354460046144167917812575235125271015706727797471346114e118,29,-277.62137168962520900596841192066188286195552632375876971435920760754162018
278.75,4.1298895181814817521428023357440174163970112536304489646308921640871643413e118,29,-277.74637333454656321602909246405404597159447289820439943651301696021204927
278.875,4.6776727004667272118612836655673686881645572369662402892195552337985099416e118,29,-277.87137497797703862904349963752827773549863355750949592054350697668619707
279,5.298114204857088290396465017022345584843800393678081589509059262895496925e118,29,-277.99637661991866132938106525013818166964339311901775771313442419577860992
279.125,6.0008516201764218205672570239927154220798049455613419885615990962985399474e118,29,-278.12137826037345373164487519211319395266238227225975950751269062400016655
279.25,6.7968009086721574658434390596907256385579123599421036502966835453909622184e118,29,-278.24637989934343458897699215417897502607016879202173067559829622835848189
279.375,7.6983259777001387028971910376940002339957365067033996824714170945858312083e118,29,-278.3713815368306190013412316309898926625151742140406737549033917014209051
279.5,8.7194307448118044279505743741907721400501237050185549092721454080996649758e118,29,-278.49638317283701842378346258998697479236492652394109672518636365052459975
279.625,9.8759766799985413298555472370634801714353719210437253071128697658646685211e118,29,-278.62138480736464067466950392882479323573376804014025063270595474926781701
279.75,1.1185929204649357927852850819554393804983848987296283524112357453155913987e119,29,-278.74638644041548994390068758739086613370125262647700368897424455527457748
279.875,1.2669636775083959576626861225262404293364115512297057289575740247895367898e119,29,-278.871388071991566801107158924366593850819434426312905519340306516842934
280,1.4350146986298879951988620424879339660596917752283494259102751404815637281e119,29,-278.99638970209486820381898471324475053451137362688533392958147020092088079
280.125,1.625356460669855433157010130930148776475261029975149847996220739614046261e119,29,-279.12139133072738750561513885872044490300087257933397980204207789956539896
280.25,1.840945710601164754287867698582713029255433901755105717912165339377482363e119,29,-279.2463929578911144642504356814055660364263730107139687421503133030562887
280.375,2.0851313976436490721745730061002013236673630326227856598559290754898251712e119,29,-279.3713945835880352497604803668763929911530319435091520778066374410113191
280.5,2.3617066982781674999388218682925563539988575886090851259032766066196223065e119,29,-279.49639620782013245254470592414564402591865903813996718688305335477268693
280.625,2.6749679423952971400373113697456679409115758276879138176945241110422187514e119,29,-279.62139783058938509142756574874916813212602506680424732879490642878342751
280.75,3.0297813560292545749977111013819970521469807107683410563644730221259954569e119,29,-279.74639945189776862169795063674915721807538496226153035560889891278458634
280.875,3.431658657565864768907544802906044450444594836496883279141873426887750312e119,29,-279.87140107174725494312689884807562321071887141989060133677308181016828055
281,3.8868426818611106205349473633768397902537189238887494149499310609742101384e119,29,-279.99640269013981240796366757075140457238588204316480075689819708640152411
281.125,4.4024043625010546472433046136155686661599171556630357029846318233024488781e119,29,-280.1214043070774058289102338916686277871548320495178587992024937772817534
281.25,4.9863525788952738779813128508926692582750029864074915297999388899826656213e119,29,-280.24640592256199648707429313470186007386316711329155650270509268531865279
281.375,5.6477585747660477594036050768121615177008028304562055413807856701654186345e119,29,-280.37140753659554213990082218305068094999178095642781763093239760634247174
281.5,6.3968968809797526628405953058152990118878708648494499731985488251514032787e119,29,-280.49640914917999702908227515979762540113171355354115892159054026403844177
281.625,7.2454049320825696764315985795839970726199013115787712158695433955420886183e119,29,-280.62141076031731188844747859874198536225693074290460574194076989829076963
281.75,8.2064638563336385495707945418986200177281128197575695191198466049318290149e119,29,-280.74641237000943395182929299662139588866936848782381317338787882349299384
281.875,9.2950032479876346433373658725085365220218895027461544539168256565447913336e119,29,-280.8714139782583069609111073978570964090372486551632926469310117459171751
282,1.0527933103176476705239435151540058320794702983909374671097234431089831869e120,29,-280.99641558506587117305223342395088604002805657107324370612022102138060575
282.125,1.192440652276559992303584312713174360788338107360827072329666685543543356e120,29,-281.12141719043406336909226492161774682188812958206172224290293816268124585
282.25,1.3506117263571049843468902883712079988780194846488592051595512858073123877e120,29,-281.24641879436481686113446916665357300229869185503621695673314895555748004
282.375,1.5297636760746541187625393859404092501082737118156084772523154393861776942e120,29,-281.37142039686006150030827532440812250756654332514833041962912235310786413
282.5,1.7326795857396828440487173053008026571594151290721023029291648086239309384e120,29,-281.49642199792172368451092563255492399739733073555216981690153649789445285
282.625,1.9625117172073483529123144421727385997804524987429003417172598897258010288e120,29,-281.62142359755172636612835453761817593643468572420278151523063231149765141
282.75,2.2228304821553735714319842249661676383232168155883605081666574541776114733e120,29,-281.74642519575198905973536078342743038643283296580696626801233217513726928
282.875,2.5176799107416392037947667378004413466487114332303362167782509768852290683e120,29,-281.87142679252442784977513721731985198888726272663041296859397433854539411
283,2.8516404784256680151047823062891113541500624665706565571896051822037998825e120,29,-281.99642838787095539821822284849289082667482746099000092495838155419803693
283.125,3.229900267060659770290483135691907609334320365061537883252964450971179444e120,29,-282.12142998179348095220094146242313606732222260239920638718465410031740458
283.25,3.6583355658511952336663379592003761511669758994836435742904053152140063211e120,29,-282.24643157429391035164339086570577551731936700109903506856904670870569625
283.375,4.1436021644381158533605655078378434027229943997262334618727719276344507458e120,29,-282.37143316537414603684704660702934483901248895649672903259243275367757148
283.5,4.693238756495255598098298626562790277115025651761817615668641737713045225e120,29,-282.49643475503608705607204379227819983786230572804411641404051870481346581
283.625,5.3157840603838269318285702667969485240043816935990249027060091523073429623e120,29,-282.62143634328162907309420038494629670491855063457351208876134517452394021
283.75,6.0209094765329462676183472770095235128855913601542232636661341232725843443e120,29,-282.74643793011266437474184515714634922407594870408241986378202567942241343
283.875,6.8195693426104840992648358795592201684987752442958760597923168692349766984e120,29,-282.87143951553108187841251323150419948592292858075325075962154428725551386
284,7.7241711209679117765239186547834944705872355088721805102641444827307139182e120,29,-282.99644109953876713956957193013526017623067192092998664319066197715497908
284.125,8.7487681625344544049553986438190003638761574373640399967078806664047298059e120,29,-283.12144268213760235921883942370415233452546484177644784786680988303244472
284.25,9.9092780421116186541376681425493315338854694993752129506186221178987572492e120,29,-283.24644426332946639136525845126618252937160500834839879265058595418450202
284.375,1.1223729857329395271089478995124263414871134552194870622152136056196076e121,29,-283.37144584311623475044968716017610710541427625442867371723632010501449807
